Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
FRACTAL TRACK,BIPC.TO,Long,Daily,2025-08-06,54.36,2025-10-21,64.41,18.487858719646795,54,100.0,19,12
FRACTAL TRACK,BIPC.TO,Long,Daily,2023-06-30,60.41,2025-10-21,64.41,6.621420294653204,602,100.0,19,12
