Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2015-11-15,42.54,2016-04-17,48.89,2015-11-08,Buy,22 Weeks,14.93%,Rise by 17.09%,14.93%,Absolute Extrema Case
2015-11-22,43.39,2016-04-17,48.89,2015-11-15,Buy,21 Weeks,12.68%,Rise by 14.8%,27.6%,Normal Case
2015-12-20,42.51,2016-04-17,48.89,2015-12-13,Buy,17 Weeks,15.01%,Rise by 17.17%,42.61%,Absolute Extrema Case
2016-01-10,43.11,2016-04-17,48.89,2015-12-27,Buy,14 Weeks,13.41%,Rise by 15.54%,56.02%,Normal Case
2016-01-17,43.41,2016-04-17,48.89,2016-01-10,Buy,13 Weeks,12.62%,Rise by 14.74%,68.64%,Normal Case
2016-02-07,46.57,2016-04-17,48.89,2016-01-31,Buy,10 Weeks,4.98%,Rise by 6.96%,73.62%,Normal Case
2016-02-14,45.56,2016-04-17,48.89,2016-02-07,Buy,9 Weeks,7.31%,Rise by 9.33%,80.93%,Normal Case
2016-05-01,48.42,2016-07-24,52.76,2016-04-24,Buy,12 Weeks,8.96%,Rise by 8.96%,89.9%,Normal Case
2016-05-08,48.83,2016-07-24,52.76,2016-05-01,Buy,11 Weeks,8.05%,Rise by 8.05%,97.94%,Normal Case
2016-06-19,50.55,2016-10-16,47.75,2016-06-12,Buy,17 Weeks,-5.54%,Rise by 0.77%,92.41%,Normal Case
2016-06-26,50.41,2016-10-16,47.75,2016-06-05,Buy,16 Weeks,-5.28%,Rise by 1.05%,87.13%,Normal Case
2016-07-03,52.48,2016-10-16,47.75,2016-06-26,Buy,15 Weeks,-9.01%,Rise by -2.93%,78.12%,Normal Case
2016-08-28,49.15,2017-04-09,51.4,2016-08-21,Buy,32 Weeks,4.58%,Rise by 5.57%,82.69%,Normal Case
2016-09-25,50.94,2017-04-09,51.4,2016-09-04,Buy,28 Weeks,0.9%,Rise by 1.86%,83.6%,Normal Case
2016-10-16,47.75,2017-04-09,51.4,2016-10-09,Buy,25 Weeks,7.64%,Rise by 8.67%,91.24%,Normal Case
2016-10-30,48.46,2017-04-09,51.4,2016-10-23,Buy,23 Weeks,6.07%,Rise by 7.08%,97.31%,Normal Case
2016-11-06,47.95,2017-04-09,51.4,2016-10-16,Buy,22 Weeks,7.19%,Rise by 8.22%,104.5%,Normal Case
