Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-12-14,295.03,2024-08-30,475.92,708 days,2021-06-04/292.52,61.31%,61.31%,Rise by 9.86%,61.31%
Buy,2024-11-27,483.08,2024-11-27,483.08,0 days,2024-09-04/478.57,0.00%,0.00%,Rise by 0%,61.31%
