Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2016-02-21,17.0431,2016-05-15,18.5865,2016-02-07,Buy,12 Weeks,9.06%,Rise by 12.25%,9.06%,Normal Case
2016-05-01,18.9358,2016-09-18,19.1877,2016-04-24,Buy,20 Weeks,1.33%,Rise by 5.41%,10.39%,Normal Case
2016-08-21,19.5045,2017-01-01,23.25,2016-08-14,Buy,19 Weeks,19.2%,Rise by 21.77%,29.59%,Normal Case
2016-08-28,19.5857,2017-01-01,23.25,2016-08-21,Buy,18 Weeks,18.71%,Rise by 21.26%,48.3%,Normal Case
2016-09-04,19.9594,2017-01-01,23.25,2016-08-28,Buy,17 Weeks,16.49%,Rise by 18.99%,64.78%,Normal Case
2016-10-16,19.42,2017-01-01,23.25,2016-08-07,Buy,11 Weeks,19.72%,Rise by 22.3%,84.51%,Local Extrema Case
2016-10-16,19.42,2017-01-01,23.25,2016-10-02,Buy,11 Weeks,19.72%,Rise by 22.3%,104.23%,Normal Case
2016-10-23,19.65,2017-01-01,23.25,2016-10-09,Buy,10 Weeks,18.32%,Rise by 20.87%,122.55%,Normal Case
2016-10-30,19.77,2017-01-01,23.25,2016-10-23,Buy,9 Weeks,17.6%,Rise by 26.3%,140.15%,Normal Case
2016-11-13,21.67,2017-03-19,24.45,2016-10-30,Buy,18 Weeks,12.83%,Rise by 15.23%,152.98%,Normal Case
2017-01-08,23.54,2017-03-19,24.45,2016-12-25,Buy,10 Weeks,3.87%,Rise by 6.07%,156.85%,Normal Case
2017-01-29,23.65,2017-07-23,24.8,2017-01-22,Buy,25 Weeks,4.86%,Rise by 7.36%,161.71%,Normal Case
2017-03-12,24.79,2017-07-23,24.8,2017-03-05,Buy,19 Weeks,0.04%,Rise by 2.42%,161.75%,Normal Case
2017-07-02,24.67,2017-11-19,26.16,2017-06-25,Buy,20 Weeks,6.04%,Rise by 8.55%,167.79%,Normal Case
2017-08-13,24.73,2017-11-19,26.16,2017-07-23,Buy,14 Weeks,5.78%,Rise by 8.29%,173.57%,Normal Case
2017-08-20,24.62,2017-11-19,26.16,2015-11-29,Buy,13 Weeks,6.26%,Rise by 8.77%,179.83%,Tangent Case
2017-10-01,25.86,2017-12-31,27.91,2017-09-24,Buy,13 Weeks,7.93%,Rise by 16.67%,187.75%,Normal Case
2017-10-29,26.78,2017-12-31,27.91,2017-10-22,Buy,9 Weeks,4.22%,Rise by 12.66%,191.97%,Normal Case
2018-02-04,29.36,2018-06-10,28.08,2018-01-21,Buy,18 Weeks,-4.36%,Rise by -3.75%,187.61%,Normal Case
2018-02-11,27.68,2018-06-10,28.08,2017-11-19,Buy,17 Weeks,1.45%,Rise by 2.1%,189.06%,Local Extrema Case
2018-09-09,28.33,2019-03-17,26.63,2018-09-02,Buy,27 Weeks,-6.0%,Rise by -10.84%,183.06%,Normal Case
2018-09-30,27.58,2019-03-17,26.63,2015-12-27,Buy,24 Weeks,-3.44%,Rise by -12.11%,179.61%,Tangent Case
2018-11-04,26.38,2019-03-17,26.63,2018-10-28,Buy,19 Weeks,0.95%,Rise by -13.61%,180.56%,Normal Case
2018-11-11,27.12,2019-03-17,26.63,2018-10-21,Buy,18 Weeks,-1.81%,Rise by -13.02%,178.75%,Normal Case
2018-12-02,26.97,2019-03-17,26.63,2018-11-18,Buy,15 Weeks,-1.26%,Rise by -1.04%,177.49%,Normal Case
2019-09-29,28.07,2020-02-02,29.96,2019-09-15,Buy,18 Weeks,6.73%,Rise by 11.04%,184.23%,Normal Case
2020-01-05,30.75,2020-05-17,21.05,2019-12-29,Buy,19 Weeks,-31.54%,Rise by -13.53%,152.68%,Normal Case
2020-06-21,23.98,2020-08-30,25.36,2020-05-31,Buy,10 Weeks,5.75%,Rise by 5.75%,158.44%,Normal Case
2020-07-05,22.97,2020-09-20,24.68,2020-06-28,Buy,11 Weeks,7.44%,Rise by 10.4%,165.88%,Normal Case
2020-09-06,25.29,2020-12-20,28.49,2020-08-30,Buy,15 Weeks,12.65%,Rise by 52.12%,178.53%,Normal Case
2020-09-13,24.71,2020-12-20,28.49,2016-01-31,Buy,14 Weeks,15.3%,Rise by 55.69%,193.83%,Tangent Case
2020-09-20,24.68,2020-12-20,28.49,2020-09-13,Buy,13 Weeks,15.44%,Rise by 55.88%,209.27%,Normal Case
2020-10-25,25.25,2021-01-31,28.95,2020-10-18,Buy,14 Weeks,14.65%,Rise by 52.36%,223.92%,Normal Case
2020-12-27,28.95,2021-04-04,34.47,2020-12-20,Buy,14 Weeks,19.07%,Rise by 32.88%,242.99%,Normal Case
2021-02-28,32.31,2021-05-30,37.99,2021-02-21,Buy,13 Weeks,17.58%,Rise by 19.07%,260.57%,Normal Case
2021-03-07,33.71,2021-05-30,37.99,2021-02-28,Buy,12 Weeks,12.7%,Rise by 14.12%,273.27%,Normal Case
2021-03-28,34.37,2021-05-30,37.99,2016-02-21,Buy,9 Weeks,10.53%,Rise by 11.93%,283.8%,Tangent Case
2021-05-09,37.78,2021-09-19,37.58,2021-05-02,Buy,19 Weeks,-0.53%,Rise by 3.23%,283.27%,Normal Case
2021-05-16,37.88,2021-09-19,37.58,2021-05-09,Buy,18 Weeks,-0.79%,Rise by 2.96%,282.48%,Normal Case
2021-05-23,37.58,2021-09-19,37.58,2016-02-28,Buy,17 Weeks,0.0%,Rise by 3.78%,282.48%,Tangent Case
2021-06-06,38.47,2021-09-19,37.58,2021-05-30,Buy,15 Weeks,-2.31%,Rise by 1.38%,280.16%,Normal Case
2021-08-22,37.69,2021-11-14,40.15,2021-08-08,Buy,12 Weeks,6.53%,Rise by 7.77%,286.69%,Normal Case
2021-10-03,38.15,2022-01-30,38.72,2021-09-26,Buy,17 Weeks,1.49%,Rise by 7.92%,288.19%,Normal Case
2021-10-10,39.02,2022-01-30,38.72,2021-10-03,Buy,16 Weeks,-0.77%,Rise by 5.51%,287.42%,Normal Case
2022-01-09,41.17,2022-09-04,32.89,2022-01-02,Buy,34 Weeks,-20.11%,Rise by -11.59%,267.3%,Normal Case
2022-01-16,40.83,2022-09-04,32.89,2022-01-09,Buy,33 Weeks,-19.45%,Rise by -10.85%,247.86%,Normal Case
2022-02-13,40.11,2022-09-04,32.89,2021-12-05,Buy,29 Weeks,-18.0%,Rise by -13.96%,229.86%,Local Extrema Case
2022-02-13,40.11,2022-09-04,32.89,2022-02-06,Buy,29 Weeks,-18.0%,Rise by -13.96%,211.86%,Normal Case
2022-03-27,39.52,2022-09-04,32.89,2021-12-26,Buy,23 Weeks,-16.78%,Rise by -15.16%,195.08%,Local Extrema Case
2022-08-28,33.72,2022-12-18,33.7,2022-08-14,Buy,16 Weeks,-0.06%,Rise by 7.09%,195.02%,Normal Case
2022-09-18,33.06,2022-12-18,33.7,2022-09-11,Buy,13 Weeks,1.94%,Rise by 9.23%,196.96%,Normal Case
2022-09-25,31.05,2022-12-18,33.7,2022-07-17,Buy,12 Weeks,8.53%,Rise by 16.3%,205.49%,Local Extrema Case
2022-11-06,33.91,2023-02-26,35.66,2022-10-30,Buy,16 Weeks,5.16%,Rise by 7.9%,210.65%,Normal Case
2023-01-01,34.2,2023-08-13,34.92,2022-12-18,Buy,32 Weeks,2.11%,Rise by 3.1%,212.76%,Normal Case
2023-02-19,36.39,2023-08-13,34.92,2023-02-12,Buy,25 Weeks,-4.04%,Rise by -12.09%,208.72%,Normal Case
2023-04-30,33.17,2023-08-13,34.92,2023-04-16,Buy,15 Weeks,5.28%,Rise by 6.3%,213.99%,Normal Case
2023-07-02,33.71,2024-04-14,40.06,2023-06-25,Buy,41 Weeks,18.84%,Rise by 24.95%,232.83%,Normal Case
2023-08-06,34.91,2024-04-14,40.06,2023-07-23,Buy,36 Weeks,14.75%,Rise by 20.65%,247.58%,Normal Case
2024-01-07,37.75,2024-04-14,40.06,2016-04-10,Buy,14 Weeks,6.12%,Rise by 11.58%,253.7%,Tangent Case
2024-01-07,37.75,2024-04-14,40.06,2023-12-31,Buy,14 Weeks,6.12%,Rise by 11.58%,259.82%,Normal Case
2024-03-10,40.62,2024-06-02,41.64,2024-03-03,Buy,12 Weeks,2.51%,Rise by 4.6%,262.33%,Normal Case
2024-04-28,40.82,2024-08-04,42.06,2024-04-14,Buy,14 Weeks,3.04%,Rise by 12.05%,265.37%,Normal Case
2024-07-07,41.54,2024-09-22,45.66,2024-06-30,Buy,11 Weeks,9.92%,Rise by 10.11%,275.29%,Normal Case
2024-07-21,42.85,2024-09-22,45.66,2024-07-14,Buy,9 Weeks,6.56%,Rise by 19.81%,281.85%,Normal Case
2024-07-28,43.41,2024-11-03,46.64,2024-07-21,Buy,14 Weeks,7.44%,Rise by 18.27%,289.29%,Normal Case
2024-08-11,42.4,2024-11-03,46.64,2024-04-21,Buy,12 Weeks,10.0%,Rise by 21.08%,299.29%,Local Extrema Case
2024-09-08,44.29,2024-12-15,49.54,2024-08-25,Buy,14 Weeks,11.85%,Rise by 15.92%,311.14%,Normal Case
2024-10-06,45.65,2024-12-15,49.54,2024-09-29,Buy,10 Weeks,8.52%,Rise by 12.46%,319.66%,Normal Case
2024-10-27,46.63,2025-02-23,50.75,2024-10-20,Buy,17 Weeks,8.84%,Rise by 11.9%,328.5%,Normal Case
2025-01-05,48.59,2025-03-23,49.46,2024-12-22,Buy,11 Weeks,1.79%,Rise by 7.39%,330.29%,Normal Case
2025-02-02,51.47,2025-06-08,51.28,2025-01-26,Buy,18 Weeks,-0.37%,Rise by -14.12%,329.92%,Normal Case
2025-02-16,51.8,2025-06-08,51.28,2016-05-15,Buy,16 Weeks,-1.0%,Rise by -14.67%,328.92%,Tangent Case
2025-03-23,49.46,2025-06-08,51.28,2025-03-09,Buy,11 Weeks,3.68%,Rise by 4.31%,332.6%,Normal Case
2025-03-30,49.21,2025-06-08,51.28,2025-01-19,Buy,10 Weeks,4.21%,Rise by 4.84%,336.8%,Local Extrema Case
2025-03-30,49.21,2025-06-08,51.28,2025-03-23,Buy,10 Weeks,4.21%,Rise by 4.84%,341.01%,Normal Case
2025-06-22,50.36,2025-10-05,53.72,2025-06-15,Buy,15 Weeks,6.67%,Rise by 7.72%,347.68%,Normal Case
2025-08-10,51.85,2025-08-10,51.85,2016-05-22,Buy,0 Weeks,0.0%,Rise by 0%,347.68%,Tangent Case
2025-08-24,53.57,2025-08-24,53.57,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,347.68%,Normal Case
