Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,1985-06-30,0.08,1987-10-31,0.34,609 days,328.980000%,328.980000%,Rise by 105.470000%,328.980000%
Buy,1993-08-31,0.24,2000-09-30,0.46,1848 days,94.340000%,94.340000%,Rise by 37.740000%,423.320000%
