Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2020-03-15,24.17,2021-05-02,55.66,294 days,130.290000%,130.290000%,Rise by 59.740000%,130.290000%
Buy,2021-12-12,39.51,2024-04-28,16.37,619 days,-58.570000%,-58.570000%,Rise by -10.710000%,71.720000%
