Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
SIGMASHELL,MSE.PA,Long,Daily,2025-04-11,52.13,2025-07-15,59.31,13.773259159792826,67,80.0,5,85
SIGMASHELL,MSE.PA,Long,Daily,2025-04-01,57.91,2025-05-23,58.9,1.709549300638926,38,80.0,5,85
