Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2015-12-13,70.3,2016-03-27,67.39,2015-11-22,Buy,15 Weeks,-4.14%,Rise by 2.23%,-4.14%,Absolute Extrema Case,
2015-12-13,70.3,2016-03-27,67.39,2015-12-06,Buy,15 Weeks,-4.14%,Rise by 2.23%,-8.28%,Normal Case,
2015-12-27,72.45,2016-03-27,67.39,2015-12-13,Buy,13 Weeks,-6.98%,Rise by -11.15%,-15.26%,Normal Case,
2016-02-21,65.93,2016-05-08,69.18,2016-02-07,Buy,11 Weeks,4.93%,Rise by 9.01%,-10.33%,Normal Case,
2016-08-07,75.25,2017-01-29,69.75,2016-07-31,Buy,25 Weeks,-7.31%,Rise by -11.65%,-17.64%,Normal Case,
2016-10-16,69.62,2017-01-29,69.75,2016-07-03,Buy,15 Weeks,0.19%,Rise by 9.14%,-17.46%,Local Extrema Case,
2017-01-01,68.94,2017-04-02,74.36,2016-12-25,Buy,13 Weeks,7.86%,Rise by 10.21%,-9.59%,Normal Case,
2017-03-12,75.98,2017-05-21,75.03,2017-03-05,Buy,10 Weeks,-1.25%,Rise by 6.59%,-10.84%,Normal Case,
2017-04-02,74.36,2017-07-09,79.22,2017-03-26,Buy,14 Weeks,6.54%,Rise by 8.92%,-4.31%,Normal Case,
2017-05-21,75.03,2017-08-06,79.48,2017-04-30,Buy,11 Weeks,5.93%,Rise by 7.94%,1.62%,Normal Case,
2017-07-02,79.24,2017-10-01,81.73,2015-11-29,Buy,13 Weeks,3.14%,Rise by 5.86%,4.76%,Tangent Case,
2017-07-02,79.24,2017-10-01,81.73,2017-06-25,Buy,13 Weeks,3.14%,Rise by 5.86%,7.91%,Normal Case,
2017-09-03,81.23,2017-11-12,81.2,2017-08-13,Buy,10 Weeks,-0.04%,Rise by 3.26%,7.87%,Normal Case,
2018-08-19,91.09,2018-10-21,91.51,2018-08-12,Buy,9 Weeks,0.46%,Rise by 5.25%,8.33%,Normal Case,
2018-09-16,93.53,2018-12-23,82.68,2018-09-02,Buy,14 Weeks,-11.6%,Rise by 2.5%,-3.27%,Normal Case,
2018-10-07,94.29,2018-12-23,82.68,2018-09-23,Buy,11 Weeks,-12.31%,Rise by 1.68%,-15.58%,Normal Case,
2018-10-14,91.07,2018-12-23,82.68,2015-12-20,Buy,10 Weeks,-9.21%,Rise by 5.27%,-24.79%,Tangent Case,
2018-10-28,87.42,2019-03-24,90.62,2018-07-01,Buy,21 Weeks,3.66%,Rise by 6.33%,-21.13%,Local Extrema Case,
2018-11-04,89.26,2019-03-24,90.62,2018-10-28,Buy,20 Weeks,1.52%,Rise by 4.13%,-19.61%,Normal Case,
2018-11-25,89.64,2019-03-24,90.62,2018-11-18,Buy,17 Weeks,1.09%,Rise by 3.69%,-18.52%,Normal Case,
2018-12-09,90.56,2019-03-24,90.62,2018-12-02,Buy,15 Weeks,0.07%,Rise by 2.64%,-18.45%,Normal Case,
2019-05-12,88.91,2019-07-21,91.76,2019-04-28,Buy,10 Weeks,3.21%,Rise by 5.44%,-15.25%,Normal Case,
2019-05-26,89.56,2019-10-06,90.13,2019-05-12,Buy,19 Weeks,0.64%,Rise by 2.72%,-14.61%,Normal Case,
2019-06-09,91.01,2019-10-06,90.13,2019-06-02,Buy,17 Weeks,-0.97%,Rise by 1.09%,-15.58%,Normal Case,
2019-12-08,100.41,2020-02-09,103.04,2019-11-24,Buy,9 Weeks,2.62%,Rise by -21.23%,-12.96%,Normal Case,
2020-01-05,101.24,2020-05-17,100.42,2015-12-27,Buy,19 Weeks,-0.81%,Rise by -10.45%,-13.77%,Tangent Case,
2020-03-01,92.61,2020-05-17,100.42,2019-10-06,Buy,11 Weeks,8.43%,Rise by 8.82%,-5.33%,Local Extrema Case,
2020-04-05,86.78,2020-06-28,97.51,2020-03-15,Buy,12 Weeks,12.36%,Rise by 18.93%,7.03%,Normal Case,
2020-05-17,100.42,2020-08-09,106.41,2020-05-10,Buy,12 Weeks,5.96%,Rise by 7.55%,13.0%,Normal Case,
2020-05-24,99.62,2020-08-09,106.41,2020-02-02,Buy,11 Weeks,6.82%,Rise by 8.41%,19.81%,Local Extrema Case,
2020-07-05,101.6,2020-09-20,105.54,2020-06-28,Buy,11 Weeks,3.88%,Rise by 6.3%,23.69%,Normal Case,
2020-09-13,104.59,2020-11-29,109.44,2016-01-17,Buy,11 Weeks,4.64%,Rise by 12.43%,28.33%,Tangent Case,
2020-09-20,105.54,2020-11-29,109.44,2020-09-13,Buy,10 Weeks,3.7%,Rise by 11.42%,32.02%,Normal Case,
2021-05-09,124.07,2021-09-19,133.0,2021-05-02,Buy,19 Weeks,7.2%,Rise by 10.3%,39.22%,Normal Case,
2021-06-20,123.74,2021-09-19,133.0,2021-06-13,Buy,13 Weeks,7.48%,Rise by 10.59%,46.7%,Normal Case,
2021-07-25,131.48,2021-11-21,132.97,2021-07-04,Buy,17 Weeks,1.13%,Rise by 1.78%,47.84%,Normal Case,
2021-08-22,136.11,2021-11-21,132.97,2021-08-15,Buy,13 Weeks,-2.31%,Rise by -1.68%,45.53%,Normal Case,
2021-09-12,133.19,2021-11-21,132.97,2016-02-14,Buy,10 Weeks,-0.17%,Rise by 0.47%,45.36%,Tangent Case,
2021-12-26,139.3,2022-04-24,133.67,2021-12-19,Buy,17 Weeks,-4.04%,Rise by 2.53%,41.32%,Normal Case,
2022-01-30,130.48,2022-04-24,133.67,2021-10-10,Buy,12 Weeks,2.44%,Rise by 9.47%,43.77%,Local Extrema Case,
2022-02-13,130.25,2022-04-24,133.67,2021-12-05,Buy,10 Weeks,2.63%,Rise by 9.66%,46.39%,Local Extrema Case,
2022-02-13,130.25,2022-04-24,133.67,2022-02-06,Buy,10 Weeks,2.63%,Rise by 9.66%,49.02%,Normal Case,
2022-03-06,132.52,2022-08-14,133.62,2022-02-20,Buy,23 Weeks,0.83%,Rise by 0.83%,49.85%,Normal Case,
2022-03-20,136.99,2022-08-14,133.62,2022-03-06,Buy,21 Weeks,-2.46%,Rise by -12.48%,47.39%,Normal Case,
2022-04-10,142.83,2022-08-14,133.62,2022-04-03,Buy,18 Weeks,-6.45%,Rise by -12.14%,40.94%,Normal Case,
2022-04-17,138.64,2022-08-14,133.62,2022-04-10,Buy,17 Weeks,-3.62%,Rise by -13.52%,37.32%,Normal Case,
2022-05-01,130.29,2022-08-14,133.62,2022-01-30,Buy,15 Weeks,2.56%,Rise by 2.56%,39.88%,Local Extrema Case,
2022-05-08,129.78,2022-08-14,133.62,2022-02-27,Buy,14 Weeks,2.96%,Rise by 2.96%,42.83%,Local Extrema Case,
2022-05-22,129.78,2022-08-14,133.62,2022-05-15,Buy,12 Weeks,2.96%,Rise by 2.96%,45.79%,Normal Case,
2022-05-29,134.02,2022-08-14,133.62,2022-05-08,Buy,11 Weeks,-0.3%,Rise by -0.3%,45.49%,Normal Case,
2022-07-03,129.68,2022-09-04,124.99,2022-06-12,Buy,9 Weeks,-3.62%,Rise by 7.79%,41.88%,Normal Case,
2022-09-11,130.5,2023-01-01,135.85,2022-09-04,Buy,16 Weeks,4.1%,Rise by 7.11%,45.98%,Normal Case,
2022-09-18,127.45,2023-01-01,135.85,2022-09-11,Buy,15 Weeks,6.59%,Rise by 9.67%,52.57%,Normal Case,
2022-10-09,122.62,2023-01-01,135.85,2022-09-25,Buy,12 Weeks,10.79%,Rise by 13.99%,63.36%,Normal Case,
2022-11-06,130.81,2023-04-30,133.53,2022-07-17,Buy,25 Weeks,2.08%,Rise by 2.87%,65.44%,Local Extrema Case,
2022-11-06,130.81,2023-04-30,133.53,2022-10-30,Buy,25 Weeks,2.08%,Rise by 2.87%,67.52%,Normal Case,
2022-12-11,137.98,2023-04-30,133.53,2022-12-04,Buy,20 Weeks,-3.23%,Rise by -10.02%,64.29%,Normal Case,
2022-12-18,135.53,2023-04-30,133.53,2022-11-27,Buy,19 Weeks,-1.48%,Rise by -0.71%,62.82%,Normal Case,
2023-04-30,133.53,2023-08-13,135.67,2023-04-09,Buy,15 Weeks,1.6%,Rise by 2.03%,64.42%,Normal Case,
2023-05-07,133.59,2023-08-13,135.67,2023-04-30,Buy,14 Weeks,1.56%,Rise by 1.98%,65.98%,Normal Case,
2023-08-06,132.4,2024-01-28,139.27,2023-07-23,Buy,25 Weeks,5.19%,Rise by 11.68%,71.16%,Normal Case,
2023-08-13,135.67,2024-01-28,139.27,2023-08-06,Buy,24 Weeks,2.65%,Rise by 8.99%,73.82%,Normal Case,
2023-08-20,133.53,2024-01-28,139.27,2023-08-13,Buy,23 Weeks,4.3%,Rise by 10.73%,78.12%,Normal Case,
2024-01-07,139.12,2024-03-10,146.43,2023-12-31,Buy,9 Weeks,5.25%,Rise by 6.28%,83.37%,Normal Case,
2024-03-10,146.43,2024-06-23,146.81,2024-03-03,Buy,15 Weeks,0.26%,Rise by 7.36%,83.63%,Normal Case,
2024-04-28,139.96,2024-09-22,155.28,2024-04-14,Buy,21 Weeks,10.95%,Rise by 12.32%,94.58%,Normal Case,
2024-07-21,147.87,2024-09-22,155.28,2024-07-14,Buy,9 Weeks,5.01%,Rise by 0.95%,99.59%,Normal Case,
2024-07-28,149.96,2025-02-23,146.43,2024-07-21,Buy,30 Weeks,-2.35%,Rise by -0.45%,97.23%,Normal Case,
2024-08-04,150.86,2025-02-23,146.43,2024-07-28,Buy,29 Weeks,-2.94%,Rise by -1.05%,94.3%,Normal Case,
2024-08-11,149.98,2025-02-23,146.43,2024-06-02,Buy,28 Weeks,-2.37%,Rise by -0.47%,91.93%,Local Extrema Case,
2024-09-08,153.95,2025-02-23,146.43,2024-08-25,Buy,24 Weeks,-4.88%,Rise by -10.36%,87.05%,Normal Case,
2024-11-10,150.18,2025-02-23,146.43,2024-11-03,Buy,15 Weeks,-2.5%,Rise by -0.6%,84.55%,Normal Case,
2025-01-05,138.96,2025-03-23,146.6,2024-12-22,Buy,11 Weeks,5.5%,Rise by 7.43%,90.05%,Normal Case,
2025-01-12,139.64,2025-03-23,146.6,2025-01-05,Buy,10 Weeks,4.98%,Rise by 6.9%,95.03%,Normal Case,
2025-01-19,140.18,2025-03-23,146.6,2025-01-12,Buy,9 Weeks,4.58%,Rise by 6.49%,99.61%,Normal Case,
2025-02-02,146.87,2025-07-20,131.84,2025-01-26,Buy,24 Weeks,-10.23%,Rise by -11.25%,89.38%,Normal Case,
2025-02-09,146.43,2025-07-20,131.84,2025-02-02,Buy,23 Weeks,-9.96%,Rise by -10.99%,79.41%,Normal Case,
2025-03-02,148.93,2025-07-20,131.84,2025-02-23,Buy,20 Weeks,-11.48%,Rise by -10.91%,67.94%,Normal Case,
2025-03-09,149.28,2025-07-20,131.84,2025-03-02,Buy,19 Weeks,-11.68%,Rise by -11.12%,56.26%,Normal Case,
2025-04-20,135.49,2025-07-20,131.84,2016-03-13,Buy,13 Weeks,-2.69%,Rise by 1.98%,53.56%,Tangent Case,
2025-05-25,130.34,2025-09-07,137.9,2025-05-18,Buy,15 Weeks,5.8%,Rise by 6.01%,59.36%,Normal Case,
2025-08-24,138.17,2025-08-24,138.17,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,59.36%,Normal Case,
2025-09-07,137.9,2025-09-07,137.9,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,59.36%,Normal Case,
2025-10-12,142.11,2025-10-12,142.11,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,59.36%,Normal Case,
