Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-03-24,387.52,2021-03-29,395.78,2021-02-16-2021-03-04,384.0-391.53,Sell,3 days,-2.13%,Fall by -2.43%,-2.13%,
2021-09-22,437.86,2021-09-22,437.86,2020-11-04-2021-09-02,339.59-454.05,Buy,0 days,0.0%,Rise by 0%,-2.13%,
2021-11-12,467.27,2021-12-01,450.5,2021-09-02-2021-10-04,433.96-451.91,Sell,13 days,3.59%,Fall by -0.99%,1.46%,
2022-01-12,471.02,2024-03-19,515.71,2021-10-04-2022-01-04,426.36-479.98,Buy,569 days,9.49%,Rise by 3.03%,10.95%,
2022-02-09,457.54,2022-02-09,457.54,2021-09-02-2022-01-24,440.38-451.91,Sell,0 days,-0.0%,Fall by 0%,10.95%,
2022-02-23,421.95,2022-02-28,436.63,2021-10-04-2022-01-04,426.36-479.98,Sell,3 days,-3.48%,Fall by 10.05%,7.47%,
2022-03-10,425.48,2022-04-05,451.03,2021-11-22-2022-02-24,428.76-467.35,Sell,18 days,-6.0%,Fall by 11.72%,1.46%,
2022-04-05,451.03,2022-04-08,447.57,2022-01-04-2022-02-24,428.76-475.58,Sell,3 days,0.77%,Fall by 11.04%,2.23%,
2022-04-08,447.57,2024-06-25,544.83,2022-02-24-2022-03-29,410.64-462.07,Buy,577 days,21.73%,Rise by 3.68%,23.96%,
2022-05-09,398.17,2022-05-16,400.09,2022-02-24-2022-03-29,410.64-462.07,Sell,5 days,-0.48%,Fall by 8.56%,23.48%,
2022-05-20,389.63,2022-05-24,393.89,2020-11-04-2022-01-04,339.59-479.98,Sell,2 days,-1.09%,Fall by 7.12%,22.38%,
2022-06-09,401.44,2022-06-09,401.44,2022-01-04-2022-05-20,397.03-475.58,Sell,0 days,-0.0%,Fall by 0%,22.38%,
2022-06-13,375.0,2022-06-22,374.39,2020-11-04-2021-09-02,339.59-454.05,Sell,7 days,0.16%,Fall by 3.1%,22.55%,
2022-07-06,383.25,2022-07-06,383.25,2022-01-04-2022-06-17,369.38-475.58,Sell,0 days,-0.0%,Fall by 0%,22.55%,
2022-07-15,385.13,2022-08-12,427.1,2021-11-22-2022-06-17,369.38-467.35,Sell,20 days,-10.9%,Fall by 10.07%,11.65%,
2022-08-23,412.35,2022-08-30,398.21,2022-03-29-2022-06-17,369.38-457.18,Sell,5 days,3.43%,Fall by 10.3%,15.08%,
2022-09-08,400.38,2022-09-08,400.38,2022-06-17-2022-08-16,362.17-431.73,Buy,0 days,0.0%,Rise by 0%,15.08%,
2022-09-29,362.79,2022-10-04,377.97,2022-06-17-2022-08-16,362.17-431.73,Sell,3 days,-4.18%,Fall by 0.35%,10.89%,
