Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2017-06-30,53.67,2017-11-30,75.73,Buy,108 days,Rise by 58.970000%,41.1,
2020-06-30,174.23,2021-01-31,234.31,Buy,153 days,Rise by 67.300000%,34.48,
2024-08-31,72.43,2025-01-31,88.58,Buy,108 days,Rise by 22.300000%,22.3,
