Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit
Sell,2023-06-16 - 2023-06-20,2 days,2023-06-23,289.91,2023-06-30,298.41,5 days,-2.9%,Fall by 3.4%,10.4%
Buy,2023-08-04 - 2023-08-11,5 days,2023-08-22,280.31,2023-10-05,252.23,32 days,-10.0%,Rise by 1.59%,0.4%
Buy,2023-08-18 - 2023-09-06,13 days,2023-09-08,279.22,2023-10-06,248.22,20 days,-11.1%,Rise by -11.1%,-10.7%
Buy,2023-09-25 - 2023-09-27,2 days,2023-10-04,255.81,2023-11-06,268.91,23 days,5.1%,Rise by 15.68%,-5.6%
Buy,2023-10-04 - 2023-10-06,2 days,2023-10-24,257.27,2023-11-14,271.49,15 days,5.5%,Rise by 15.03%,-0.1%
Sell,2023-11-24 - 2023-11-27,1 days,2023-11-30,281.84,2023-12-11,289.15,7 days,-2.6%,Fall by -2.54%,-2.7%
Sell,2024-01-02 - 2024-01-03,1 days,2024-01-17,291.16,2024-01-19,300.53,2 days,-3.2%,Fall by 2.24%,-5.9%
Buy,2024-03-15 - 2024-03-26,7 days,2024-03-28,281.95,2024-05-28,253.54,43 days,-10.1%,Rise by -1.8%,-16.0%
Buy,2024-04-05 - 2024-04-10,3 days,2024-04-17,269.95,2024-08-19,287.55,88 days,6.5%,Rise by 2.5%,-9.4%
Buy,2024-07-03 - 2024-07-09,4 days,2024-07-11,254.8,2024-08-01,268.75,15 days,5.5%,Rise by 8.59%,-4.0%
Sell,2024-08-02 - 2024-08-05,1 days,2024-08-12,269.46,2024-08-16,278.49,4 days,-3.4%,Fall by -8.19%,-7.3%
Sell,2024-08-23 - 2024-08-26,1 days,2024-08-30,288.66,2024-09-04,288.03,3 days,0.2%,Fall by -0.99%,-7.1%
Sell,2024-09-26 - 2024-09-27,1 days,2024-10-03,303.45,2024-10-08,301.9,3 days,0.5%,Fall by 3.93%,-6.6%
Sell,2024-10-18 - 2024-10-21,1 days,2024-10-28,296.79,2024-10-31,292.11,3 days,1.6%,Fall by 2.8%,-5.0%
Sell,2024-11-13 - 2024-11-27,10 days,2024-12-12,296.63,2024-12-13,296.6,1 days,0.0%,Fall by 5.69%,-5.0%
Buy,2024-11-20 - 2024-11-21,1 days,2024-12-04,295.09,2025-02-11,310.21,49 days,5.1%,Rise by 8.88%,0.1%
Buy,2024-12-20 - 2024-12-31,7 days,2025-01-03,294.78,2025-03-07,321.29,45 days,9.0%,Rise by 8.99%,9.1%
Buy,2025-01-10 - 2025-01-16,4 days,2025-01-22,281.35,2025-02-10,308.42,13 days,9.6%,Rise by 14.2%,18.7%
Sell,2025-02-13 - 2025-02-26,9 days,2025-03-12,299.4,2025-03-13,297.5,1 days,0.6%,Fall by -0.14%,19.4%
Sell,2025-04-24 - 2025-04-25,1 days,2025-05-02,311.96,2025-05-13,308.69,7 days,1.0%,Fall by 8.47%,20.4%
Buy,2025-06-18 - 2025-06-26,6 days,2025-06-30,292.17,2025-08-19,310.93,36 days,6.4%,Rise by 8.5%,26.8%
Sell,2025-07-14 - 2025-07-15,1 days,2025-07-21,295.74,2025-07-30,303.61,7 days,-2.7%,Fall by 0.65%,24.2%
Sell,2025-08-18 - 2025-08-20,2 days,2025-08-26,312.94,2025-09-09,312.52,10 days,0.1%,Fall by 6.11%,24.3%
Sell,2025-10-21 - 2025-10-22,1 days,2025-10-27,310.0,2025-10-28,306.4,1 days,1.2%,Fall by 3.73%,25.5%
