Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2021-12-01,37.54,2022-08-19,34.96,Buy,187 Days,-3.53,Rise by 5.11%,-6.87%,-6.87%
2022-03-01,37.1,2022-08-19,34.96,Buy,123 Days,-5.39,Rise by 6.31%,-5.77%,-12.64%
2022-05-02,34.52,2022-08-19,34.96,Buy,79 Days,-6.35,Rise by -1.1%,1.27%,-11.37%
2022-06-03,34.87,2022-08-03,33.56,Buy,43 Days,-3.33,Rise by -10.27%,-3.76%,-15.12%
2025-04-03,47.69,2025-07-09,52.4,Buy,69 Days,-3.72,Rise by -0.88%,9.88%,-5.25%
