Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-09-11,0.65,2012-03-25,0.89,139 days,37.470000%,37.470000%,Rise by 24.290000%,37.470000%,
Buy,2014-12-21,1.26,2017-12-10,2.8,774 days,121.510000%,121.510000%,Rise by 85.490000%,158.980000%,
Buy,2023-12-17,8.74,2023-12-17,8.74,0 days,0.00%,0.00%,Rise by 0%,158.980000%,
