Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2008-12-31,1.398,2009-01-31,1.2837,2004-12-31-2005-11-30,1.208-1.315,Sell,22 days,8.18%,Fall by 4.73%,8.18%
2010-06-30,1.223,2010-08-31,1.2666,2008-03-31-2008-07-31,0.0729-1.6028,Sell,44 days,-3.57%,Fall by -2.29%,4.61%
2011-10-31,1.414,2011-11-30,1.3324,2008-07-31-2010-06-30,1.2468-1.5314,Sell,22 days,5.77%,Fall by 7.99%,10.38%
2012-09-30,1.2913,2012-09-30,1.2913,2010-06-30-2011-05-31,1.1882-1.4938,Buy,0 days,0.0%,Rise by 0%,10.38%
2014-12-31,1.2162,2015-01-31,1.1336,2012-01-31-2014-05-31,0.7606-1.3991,Sell,22 days,6.79%,Fall by 6.64%,17.17%
2015-01-31,1.1336,2015-03-31,1.083,2010-06-30-2011-05-31,1.1882-1.4938,Sell,41 days,4.46%,Fall by 2.28%,21.64%
2015-05-31,1.096,2015-05-31,1.096,2012-01-31-2013-02-28,0.7606-1.3693,Buy,0 days,0.0%,Rise by 0%,21.64%
2016-01-31,1.0937,2016-02-29,1.0924,2014-05-31-2015-03-31,1.124-1.3589,Sell,20 days,0.12%,Fall by 3.19%,21.76%
2016-02-29,1.0924,2016-02-29,1.0924,2012-01-31-2014-05-31,0.7606-1.3991,Buy,0 days,0.0%,Rise by 0%,21.76%
2016-06-30,1.1128,2016-11-30,1.0648,2012-01-31-2013-02-28,0.7606-1.3693,Sell,109 days,4.31%,Fall by -8.59%,26.07%
2017-03-31,1.0687,2017-03-31,1.0687,2008-03-31-2008-07-31,0.0729-1.6028,Buy,0 days,0.0%,Rise by 0%,26.07%
2018-07-31,1.1707,2018-10-31,1.1346,2014-05-31-2017-01-31,1.081-1.3589,Sell,66 days,3.08%,Fall by 1.89%,29.15%
2018-10-31,1.1346,2018-10-31,1.1346,2017-01-31-2018-02-28,1.0348-1.2558,Buy,0 days,0.0%,Rise by 0%,29.15%
2021-10-31,1.1684,2021-11-30,1.1293,2004-12-31-2008-03-31,1.5903-1.315,Sell,21 days,3.35%,Fall by 11.23%,32.5%
2022-04-30,1.0504,2022-08-31,1.0025,2020-03-31-2021-01-31,1.0655-1.235,Sell,87 days,4.56%,Fall by -5.36%,37.06%
2022-07-31,1.0192,2022-09-30,0.983,2017-01-31-2018-02-28,1.0348-1.2558,Sell,44 days,3.55%,Fall by -7.45%,40.61%
2023-12-31,1.1068,2024-04-30,1.0716,2018-02-28-2022-09-30,1.0197-1.2189,Sell,86 days,3.18%,Fall by 3.0%,43.79%
2024-06-30,1.0708,2024-06-30,1.0708,2020-03-31-2021-01-31,1.0655-1.235,Buy,0 days,0.0%,Rise by 0%,43.79%
2025-03-31,1.0824,2025-03-31,1.0824,2022-09-30-2023-07-31,0.954-1.1276,Buy,0 days,0.0%,Rise by 0%,43.79%
