Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-01-20,1.2139,2021-01-20,1.2139,2020-11-04-2021-01-06,1.1608-1.235,Buy,0 days,0.0%,Rise by 0%,0.0%,
2021-03-04,1.2051,2021-03-11,1.1926,2021-01-06-2021-02-05,1.204-1.2267,Sell,5 days,1.04%,Fall by 1.69%,1.04%,
2021-03-25,1.1813,2021-04-02,1.178,2021-01-06-2021-03-09,1.1916-1.2267,Sell,6 days,0.28%,Fall by -1.94%,1.32%,
2021-05-06,1.2008,2021-05-06,1.2008,2021-01-06-2021-03-31,1.1759-1.2267,Sell,0 days,-0.0%,Fall by 0%,1.32%,
2021-06-08,1.2194,2021-06-08,1.2194,2021-03-31-2021-05-25,1.1705-1.2267,Buy,0 days,0.0%,Rise by 0%,1.32%,
2021-08-06,1.1836,2021-08-13,1.1736,2021-05-25-2021-07-21,1.1803-1.2212,Sell,5 days,0.84%,Fall by 1.72%,2.16%,
2021-09-10,1.1826,2021-09-10,1.1826,2021-05-25-2021-08-20,1.1691-1.2212,Sell,0 days,-0.0%,Fall by 0%,2.16%,
2021-10-26,1.1612,2021-10-26,1.1612,2021-05-25-2021-10-06,1.16-1.2212,Sell,0 days,-0.0%,Fall by 0%,2.16%,
2021-11-11,1.1486,2021-11-26,1.121,2021-03-31-2021-05-25,1.1705-1.2267,Sell,11 days,2.4%,Fall by -0.3%,4.56%,
2021-11-16,1.1366,2021-11-26,1.121,2020-11-04-2021-01-06,1.1608-1.235,Sell,8 days,1.37%,Fall by -0.3%,5.94%,
2021-12-07,1.1287,2021-12-07,1.1287,2021-01-06-2021-11-24,1.1255-1.2267,Sell,0 days,-0.0%,Fall by 0%,5.94%,
2021-12-23,1.1329,2022-01-06,1.1313,2021-02-25-2021-11-24,1.1255-1.2157,Sell,10 days,0.14%,Fall by 1.47%,6.08%,
2022-02-17,1.1375,2022-02-17,1.1375,2021-01-06-2022-01-28,1.117-1.2267,Sell,0 days,-0.0%,Fall by 0%,6.08%,
2022-02-28,1.1181,2025-04-25,1.1372,2021-11-24-2022-02-10,1.1188-1.1494,Buy,824 days,1.71%,Rise by 3.82%,7.79%,
2022-03-04,1.1067,2022-03-09,1.0898,2021-11-24-2022-02-10,1.1188-1.1494,Sell,3 days,1.53%,Fall by 3.62%,9.31%,
2022-03-25,1.101,2022-03-25,1.101,2021-02-25-2022-03-07,1.0931-1.2157,Sell,0 days,-0.0%,Fall by 0%,9.31%,
