Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2000-12-31,2.54,2004-12-31,6.27,1044 days,1996-12-31/2.3017,146.99%,146.99%,Rise by 632.53%,146.99%
Buy,2005-12-31,14.11,2021-12-31,26.18,4174 days,2004-12-31/6.2745,85.49%,85.49%,Rise by -15.41%,232.48%
Buy,2022-12-31,37.6,2022-12-31,37.6,0 days,2021-12-31/26.1753,0.00%,0.00%,Rise by 0%,232.48%
