Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-02-17,89.82,2021-02-22,91.38,2020-11-04-2021-02-10,61.05-103.28,Sell,3 days,-1.74%,Fall by 2.27%,-1.74%
2021-03-09,90.3,2021-05-07,107.51,2020-11-04-2021-02-10,61.05-103.28,Buy,43 days,19.06%,Rise by 7.95%,17.32%
2021-05-11,107.06,2021-07-14,123.75,2021-02-10-2021-03-25,90.02-100.1,Sell,46 days,-15.59%,Fall by -10.93%,1.73%
2021-09-28,130.06,2021-10-04,125.88,2021-03-25-2021-09-02,87.52-146.78,Sell,4 days,3.21%,Fall by -4.15%,4.95%
2021-10-06,128.81,2023-03-14,163.41,2021-03-25-2021-09-02,87.52-146.78,Buy,374 days,26.86%,Rise by -1.08%,31.81%
2021-11-04,141.89,2021-11-05,141.98,2021-09-02-2021-10-04,129.28-143.87,Sell,1 days,-0.06%,Fall by 10.66%,31.74%
2021-11-05,141.98,2023-09-12,177.38,2020-11-04-2021-10-28,61.05-148.63,Buy,482 days,24.93%,Rise by -17.39%,56.68%
2021-11-23,139.98,2021-11-23,139.98,2021-03-25-2021-10-28,87.52-148.63,Buy,0 days,0.0%,Rise by 0%,56.68%
2021-12-02,131.07,2024-04-18,195.1,2021-10-04-2021-10-28,124.69-148.63,Buy,620 days,48.85%,Rise by -3.35%,105.53%
2021-12-14,130.96,2022-01-10,125.22,2021-03-25-2021-10-28,87.52-148.63,Sell,19 days,4.38%,Fall by 6.32%,109.91%
2022-01-06,130.19,2022-01-10,125.22,2021-10-28-2021-11-30,134.0-143.0,Sell,2 days,3.82%,Fall by 6.32%,113.73%
2022-01-10,125.22,2022-01-12,123.54,2021-10-04-2021-10-28,124.69-148.63,Sell,2 days,1.34%,Fall by 5.05%,115.07%
2022-02-16,133.46,2022-02-22,128.48,2021-10-28-2022-01-24,122.31-143.0,Sell,4 days,3.73%,Fall by 8.77%,118.8%
2022-03-30,134.45,2022-04-01,125.6,2021-12-29-2022-01-24,122.31-142.35,Sell,2 days,6.58%,Fall by 18.36%,125.39%
2022-04-05,113.97,2022-04-06,109.58,2022-01-24-2022-03-23,114.64-140.77,Sell,1 days,3.85%,Fall by 7.38%,129.24%
2022-05-25,100.05,2022-05-25,100.05,2022-02-09-2022-04-18,103.64-134.86,Sell,0 days,-0.0%,Fall by 0%,129.24%
