Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2020-10-04,37.72,2021-02-14,60.63,94 days,2020-06-07/37.21,60.74%,60.74%,Rise by 45.44%,60.74%
Buy,2023-02-05,33.09,2023-11-19,54.44,204 days,2022-08-14/32.47,64.52%,64.52%,Rise by 45.48%,125.26%
Buy,2023-12-10,61.7,2023-12-10,61.7,0 days,2021-02-14/60.63,0.00%,0.00%,Rise by 0%,125.26%
