Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2023-09-30,45.99,2024-03-31,76.99,129 days,2021-09-30/44.8,67.41%,67.41%,Rise by 109.83%,67.41%,
Buy,2025-06-30,93.3,2025-06-30,93.3,0 days,2024-03-31/76.99,0.00%,0.00%,Rise by 0%,67.41%,
