Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2018-11-11,138.0600,2019-06-23,148.3100,159 days,7.42%,7.4243%,Rise by -18.76%,7.4243%
Buy,2022-02-20,152.2700,2022-09-18,100.3400,149 days,-34.10%,-34.1039%,Rise by -10.51%,-26.6796%
