Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2002-03-31,0.45,2002-06-30,0.62,Sell,64 days,Fall by -167.780000%,-38.89,
2003-09-30,0.88,2004-12-31,1.52,Buy,327 days,Rise by 428.570000%,74.29,
2004-12-31,1.52,2006-03-31,4.62,Buy,324 days,Rise by 596.720000%,203.28,
2012-06-30,13.39,2013-09-30,25.88,Buy,324 days,Rise by 129.390000%,93.28,
