Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2024-07-07,1.7239,2025-04-20,1.7347,2024-06-30,Buy,41 Weeks,0.63%,Rise by -0.13%,-138.18%,Normal Case
2024-07-21,1.74,2025-04-20,1.7347,2024-07-14,Buy,39 Weeks,-0.3%,Rise by -1.05%,-138.49%,Normal Case
2024-07-28,1.7267,2025-04-20,1.7347,2024-07-07,Buy,38 Weeks,0.46%,Rise by -0.29%,-138.02%,Normal Case
2024-08-11,1.6903,2025-04-20,1.7347,2024-04-28,Buy,36 Weeks,2.63%,Rise by 1.86%,-135.4%,Local Extrema Case
2024-09-08,1.7126,2025-04-20,1.7347,2024-08-25,Buy,32 Weeks,1.29%,Rise by 2.1%,-134.11%,Normal Case
2024-10-27,1.7107,2025-04-20,1.7347,2024-10-20,Buy,25 Weeks,1.4%,Rise by 2.22%,-132.7%,Normal Case
2024-11-10,1.7142,2025-04-20,1.7347,2024-11-03,Buy,23 Weeks,1.2%,Rise by 2.01%,-131.51%,Normal Case
2024-12-15,1.7071,2025-04-20,1.7347,2024-12-08,Buy,18 Weeks,1.62%,Rise by 2.43%,-129.89%,Normal Case
2024-12-22,1.7009,2025-04-20,1.7347,2024-12-01,Buy,17 Weeks,1.99%,Rise by 2.8%,-127.9%,Normal Case
2025-02-02,1.6792,2025-04-20,1.7347,2025-01-26,Buy,11 Weeks,3.31%,Rise by 4.13%,-124.6%,Normal Case
2025-03-02,1.6986,2025-07-13,1.7371,2025-02-23,Buy,19 Weeks,2.27%,Rise by 2.94%,-122.33%,Normal Case
2025-03-09,1.7172,2025-07-13,1.7371,2024-11-24,Buy,18 Weeks,1.16%,Rise by 1.83%,-121.17%,Local Extrema Case
2025-03-09,1.7172,2025-07-13,1.7371,2025-03-02,Buy,18 Weeks,1.16%,Rise by 1.83%,-120.01%,Normal Case
2025-03-16,1.7306,2025-07-13,1.7371,2025-03-09,Buy,17 Weeks,0.38%,Rise by 1.13%,-119.64%,Normal Case
2025-03-30,1.7345,2025-07-13,1.7371,2025-03-23,Buy,15 Weeks,0.15%,Rise by 0.9%,-119.49%,Normal Case
2025-04-06,1.7475,2025-07-13,1.7371,2025-03-30,Buy,14 Weeks,-0.6%,Rise by 0.15%,-120.08%,Normal Case
2025-04-27,1.7486,2025-07-13,1.7371,2025-02-16,Buy,11 Weeks,-0.66%,Rise by 0.09%,-120.74%,Local Extrema Case
2025-04-27,1.7486,2025-07-13,1.7371,2025-04-20,Buy,11 Weeks,-0.66%,Rise by 0.09%,-121.4%,Normal Case
2025-05-25,1.7339,2025-10-05,1.7326,2025-05-18,Buy,19 Weeks,-0.07%,Rise by 0.34%,-121.47%,Normal Case
2025-06-29,1.7501,2025-10-05,1.7326,2025-06-22,Buy,14 Weeks,-1.0%,Rise by -0.59%,-122.47%,Normal Case
