Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2005-01-31,1.2402,2006-05-31,1.1009,347 days,-11.23%,-11.2321%,Rise by -11.23%,-11.2321%
Buy,2007-11-30,1.0004,2008-08-31,1.0678,195 days,6.74%,6.7373%,Rise by 23.51%,-4.4948%
Buy,2021-03-31,1.2621,2022-08-31,1.3089,370 days,3.71%,3.7081%,Rise by 1.05%,-0.7866%
