Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2023-09-01 - 2023-09-05,2 days,2023-09-13,163.99,2023-09-22,155.3533,7 days,5.3%,Fall by 10.11%,-4.1%,
Buy,2023-09-21 - 2023-09-27,4 days,2023-10-04,157.46,2023-11-14,169.3567,29 days,7.6%,Rise by 10.76%,3.5%,
Buy,2023-10-23 - 2023-10-27,4 days,2023-11-01,150.9333,2023-11-07,159.1333,4 days,5.4%,Rise by 15.55%,8.9%,
Sell,2023-11-20 - 2023-11-29,7 days,2023-12-04,170.0933,2023-12-05,169.1267,1 days,0.6%,Fall by -5.6%,9.5%,
Sell,2023-12-14 - 2023-12-15,1 days,2024-01-02,185.1167,2024-01-05,180.6133,3 days,2.4%,Fall by -17.09%,11.9%,
Sell,2024-01-23 - 2024-01-25,2 days,2024-02-01,196.3167,2024-02-05,201.54,2 days,-2.7%,Fall by -10.41%,9.2%,
Sell,2024-01-25 - 2024-02-12,12 days,2024-02-21,204.3967,2024-02-22,214.47,1 days,-4.9%,Fall by -6.05%,4.3%,
Sell,2024-03-04 - 2024-03-08,4 days,2024-03-14,220.34,2024-03-18,218.59,2 days,0.8%,Fall by 9.96%,5.1%,
Sell,2024-05-22 - 2024-05-23,1 days,2024-05-30,235.93,2024-06-03,234.39,2 days,0.7%,Fall by 12.34%,5.8%,
Sell,2024-06-12 - 2024-06-18,4 days,2024-06-24,242.65,2024-07-02,250.09,6 days,-3.1%,Fall by 14.77%,2.7%,
Sell,2024-06-18 - 2024-07-11,17 days,2024-07-16,261.79,2024-07-22,246.24,4 days,5.9%,Fall by 16.57%,8.6%,
Buy,2024-07-19 - 2024-07-25,4 days,2024-07-29,228.89,2024-08-05,203.16,5 days,-11.2%,Rise by 2.82%,-2.6%,
Buy,2024-07-25 - 2024-07-30,3 days,2024-08-06,205.0,2024-08-13,221.65,5 days,8.1%,Rise by 15.33%,5.5%,
Sell,2024-08-21 - 2024-08-22,1 days,2024-08-27,230.05,2024-08-29,225.25,2 days,2.1%,Fall by 5.12%,7.6%,
Sell,2024-09-26 - 2024-10-15,13 days,2024-10-21,228.93,2024-10-22,228.08,1 days,0.4%,Fall by 7.74%,8.0%,
Buy,2024-11-15 - 2024-11-20,3 days,2024-12-06,219.83,2025-01-21,232.45,32 days,5.7%,Rise by 7.27%,13.7%,
Buy,2025-01-29 - 2025-02-03,3 days,2025-02-05,220.59,2025-03-06,198.04,21 days,-10.2%,Rise by -10.22%,3.5%,
Sell,2025-02-19 - 2025-02-20,1 days,2025-02-25,214.21,2025-03-05,206.63,6 days,3.5%,Fall by 11.92%,7.0%,
Buy,2025-03-03 - 2025-03-10,5 days,2025-03-12,196.08,2025-04-03,170.36,16 days,-13.1%,Rise by -13.12%,-6.1%,
Sell,2025-04-28 - 2025-05-02,4 days,2025-05-16,213.13,2025-05-20,211.54,2 days,0.7%,Fall by -11.17%,-5.3%,
Sell,2025-06-26 - 2025-06-27,1 days,2025-07-14,243.83,2025-07-24,241.56,8 days,0.9%,Fall by 2.83%,-4.4%,
Sell,2025-07-11 - 2025-07-15,2 days,2025-07-23,242.06,2025-07-24,241.56,1 days,0.2%,Fall by 0.16%,-4.2%,
Buy,2025-07-25 - 2025-08-01,5 days,2025-08-07,240.84,2025-08-13,253.88,4 days,5.4%,Rise by 27.28%,1.2%,
Sell,2025-09-16 - 2025-09-18,2 days,2025-09-25,268.24,2025-10-01,276.34,4 days,-3.0%,Fall by -14.28%,-1.8%,
Sell,2025-10-02 - 2025-10-06,2 days,2025-10-14,279.03,2025-10-15,287.64,1 days,-3.1%,Fall by -9.86%,-4.9%,
