Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2022-01-11,45.25,2025-04-01,73.15,840 days,2021-10-20/44.97,61.66%,61.66%,Rise by 36.13%,61.66%,
Buy,2025-06-13,74.83,2025-06-13,74.83,0 days,2025-04-02/74.13,0.00%,0.00%,Rise by 0%,61.66%,
