Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2023-07-31,12.86,2024-06-30,22.71,Buy,239 days,Rise by -16.490000%,76.59
2024-03-31,20.13,2025-01-31,51.95,Buy,218 days,Rise by 158.070000%,158.07
2025-07-31,103.05,2025-07-31,103.05,Buy,0 days,Rise by 42.440000%,0.0
