Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2000-12-31,25.59,2007-08-31,37.23,1738 days,45.460000%,45.460000%,Rise by 12.920000%,45.460000%
Buy,2008-12-31,21.57,2014-10-31,68.1,1521 days,215.720000%,215.720000%,Rise by 61.430000%,261.180000%
Buy,2022-07-31,162.83,2025-04-30,197.26,716 days,21.140000%,21.140000%,Rise by -20.680000%,282.330000%
