Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2010-12-12,41.43,2011-09-11,32.08,194 days,2010-11-07/40.94,-22.57%,-22.57%,Rise by 15.86%,-22.57%,
Buy,2012-12-09,42.56,2015-06-14,68.25,654 days,2012-11-04/42.42,60.36%,60.36%,Rise by 17.95%,37.79%,
Buy,2016-08-07,66.3,2017-12-17,106.14,354 days,2016-05-29/65.43,60.09%,60.09%,Rise by 31.3%,97.88%,
Buy,2018-02-25,117.31,2020-03-22,83.5,539 days,2018-01-28/116.32,-28.82%,-28.82%,Rise by -2.94%,69.06%,
Buy,2020-11-15,114.08,2024-02-25,183.99,854 days,2020-06-07/111.23,61.28%,61.28%,Rise by 45.9%,130.34%,
Buy,2024-05-19,204.79,2024-05-19,204.79,0 days,2024-03-31/200.3,0.00%,0.00%,Rise by 0%,130.34%,
