Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2022-10-26,124.11,2024-03-21,199.06,366 days,2022-08-16/123.63,60.39%,60.39%,Rise by 9.02%,60.39%,
Buy,2024-05-14,201.51,2024-05-14,201.51,0 days,2024-03-28/200.3,0.00%,0.00%,Rise by 0%,60.39%,
