Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2012-05-27,0.77,2016-02-21,0.91,974 days,17.970000%,17.970000%,Rise by 6.590000%,17.970000%
Buy,2017-09-10,0.88,2018-04-22,0.92,159 days,4.750000%,4.750000%,Rise by 8.110000%,22.720000%
Buy,2019-05-26,0.88,2020-02-09,0.86,184 days,-2.330000%,-2.330000%,Rise by -0.490000%,20.390000%
Buy,2020-03-22,0.82,2020-08-16,0.86,104 days,5.030000%,5.030000%,Rise by 9.050000%,25.420000%
Buy,2021-04-11,0.89,2021-10-03,0.87,124 days,-1.360000%,-1.360000%,Rise by -0.480000%,24.050000%
Buy,2022-01-30,0.84,2023-03-05,0.85,284 days,0.770000%,0.770000%,Rise by -2.150000%,24.830000%
Buy,2023-04-30,0.84,2023-12-31,0.84,174 days,0.280000%,0.280000%,Rise by 0.280000%,25.100000%
Buy,2025-01-05,0.81,2025-01-05,0.81,0 days,0.00%,0.00%,Rise by 0%,25.100000%
