Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2021-12-01,317.4,2023-02-21,201.375,Buy,319 Days,-4.67,Rise by 1.91%,-36.55%,-36.55%
2022-05-02,247.5,2022-08-22,210.0,Buy,80 Days,-5.57,Rise by -1.69%,-15.15%,-51.71%
