Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2020-06-14,343.07,2020-09-20,366.34,2020-06-07,Buy,14 Weeks,6.78%,Rise by 74.31%,458.14%,Normal Case
2020-06-21,360.67,2020-09-20,366.34,2020-06-14,Buy,13 Weeks,1.57%,Rise by 65.8%,459.71%,Normal Case
2020-09-20,366.34,2021-02-07,552.81,2020-09-13,Buy,20 Weeks,50.9%,Rise by 63.23%,510.61%,Normal Case
2020-11-08,406.24,2021-02-07,552.81,2020-11-01,Buy,13 Weeks,36.08%,Rise by 47.2%,546.69%,Normal Case
2020-11-15,419.59,2021-02-07,552.81,2020-10-25,Buy,12 Weeks,31.75%,Rise by 42.52%,578.44%,Normal Case
2020-11-29,437.77,2021-02-07,552.81,2020-11-22,Buy,10 Weeks,26.28%,Rise by 36.6%,604.72%,Normal Case
2021-01-10,508.74,2021-05-16,647.76,2021-01-03,Buy,18 Weeks,27.33%,Rise by 31.88%,632.04%,Normal Case
2021-02-21,594.4,2021-05-16,647.76,2021-02-14,Buy,12 Weeks,8.98%,Rise by 12.87%,641.02%,Normal Case
2021-02-28,567.09,2021-05-16,647.76,2016-01-31,Buy,11 Weeks,14.23%,Rise by 18.31%,655.25%,Tangent Case
2021-03-28,625.67,2021-07-04,687.54,2021-03-21,Buy,14 Weeks,9.89%,Rise by 11.41%,665.14%,Normal Case
2021-05-09,658.57,2021-08-22,788.18,2016-02-07,Buy,15 Weeks,19.68%,Rise by 31.93%,684.82%,Tangent Case
2021-05-09,658.57,2021-08-22,788.18,2021-04-25,Buy,15 Weeks,19.68%,Rise by 31.93%,704.5%,Normal Case
2021-06-06,683.3,2021-08-22,788.18,2021-05-30,Buy,11 Weeks,15.35%,Rise by 27.15%,719.85%,Normal Case
2021-07-25,748.14,2021-10-03,741.81,2021-07-11,Buy,10 Weeks,-0.85%,Rise by 16.13%,719.0%,Normal Case
2021-08-22,788.18,2021-12-05,771.52,2021-08-01,Buy,15 Weeks,-2.11%,Rise by 8.75%,716.89%,Normal Case
2021-09-12,858.87,2021-12-05,771.52,2021-09-05,Buy,12 Weeks,-10.17%,Rise by -0.2%,706.72%,Normal Case
2021-09-19,859.85,2021-12-05,771.52,2021-09-12,Buy,11 Weeks,-10.27%,Rise by -0.31%,696.44%,Normal Case
2021-12-26,801.41,2022-04-17,597.87,2021-12-19,Buy,16 Weeks,-25.4%,Rise by -21.61%,671.05%,Normal Case
2022-03-20,679.86,2022-08-21,545.26,2022-03-13,Buy,22 Weeks,-19.8%,Rise by -18.95%,651.25%,Normal Case
2022-04-24,607.61,2022-08-21,545.26,2022-04-17,Buy,17 Weeks,-10.26%,Rise by -14.17%,640.99%,Normal Case
2022-05-08,551.0,2022-08-21,545.26,2022-05-01,Buy,15 Weeks,-1.04%,Rise by -18.36%,639.94%,Normal Case
2022-05-22,532.84,2022-08-21,545.26,2022-05-15,Buy,13 Weeks,2.33%,Rise by -14.99%,642.27%,Normal Case
2022-06-26,515.26,2023-01-01,546.4,2016-02-28,Buy,27 Weeks,6.04%,Rise by -15.36%,648.32%,Tangent Case
2022-09-11,501.0,2023-01-01,546.4,2022-09-04,Buy,16 Weeks,9.06%,Rise by 20.9%,657.38%,Normal Case
2022-10-02,415.35,2023-01-01,546.4,2022-07-10,Buy,13 Weeks,31.55%,Rise by 45.83%,688.93%,Local Extrema Case
2022-11-06,468.76,2023-02-19,651.93,2022-10-23,Buy,15 Weeks,39.08%,Rise by 44.98%,728.01%,Normal Case
2022-11-13,576.44,2023-02-19,651.93,2022-10-30,Buy,14 Weeks,13.1%,Rise by 17.9%,741.1%,Normal Case
2022-11-27,591.84,2023-02-19,651.93,2022-11-20,Buy,12 Weeks,10.15%,Rise by 14.83%,751.26%,Normal Case
2022-12-04,605.71,2023-02-19,651.93,2022-11-27,Buy,11 Weeks,7.63%,Rise by 12.2%,758.89%,Normal Case
2022-12-11,597.7,2023-02-19,651.93,2022-12-04,Buy,10 Weeks,9.07%,Rise by 13.71%,767.96%,Normal Case
2023-01-08,595.85,2023-04-16,666.2,2022-12-25,Buy,14 Weeks,11.81%,Rise by 14.24%,779.77%,Normal Case
2023-07-02,724.75,2024-01-14,713.22,2023-06-25,Buy,28 Weeks,-1.59%,Rise by -10.17%,778.18%,Normal Case
2023-07-16,754.02,2024-01-14,713.22,2023-07-09,Buy,26 Weeks,-5.41%,Rise by -12.13%,772.76%,Normal Case
2023-07-30,718.37,2024-01-14,713.22,2023-07-23,Buy,24 Weeks,-0.72%,Rise by -16.94%,772.05%,Normal Case
2023-10-29,590.0,2024-01-14,713.22,2023-10-08,Buy,11 Weeks,20.88%,Rise by 68.53%,792.93%,Normal Case
2023-11-05,642.41,2024-01-14,713.22,2023-10-22,Buy,10 Weeks,11.02%,Rise by 54.78%,803.96%,Normal Case
2023-12-10,696.43,2024-03-24,979.96,2023-12-03,Buy,15 Weeks,40.71%,Rise by 42.78%,844.67%,Normal Case
2024-02-04,890.66,2024-06-30,1022.73,2024-01-28,Buy,21 Weeks,14.83%,Rise by 21.85%,859.5%,Normal Case
2024-02-25,933.25,2024-06-30,1022.73,2024-02-18,Buy,18 Weeks,9.59%,Rise by 16.29%,869.08%,Normal Case
2024-03-10,994.33,2024-06-30,1022.73,2024-03-03,Buy,16 Weeks,2.86%,Rise by 9.14%,871.94%,Normal Case
2024-05-05,901.63,2024-07-28,888.39,2024-01-21,Buy,12 Weeks,-1.47%,Rise by 20.37%,870.47%,Local Extrema Case
2024-06-02,960.35,2025-01-05,714.36,2024-05-26,Buy,31 Weeks,-25.61%,Rise by -15.72%,844.86%,Normal Case
2024-08-18,918.66,2025-01-05,714.36,2024-07-28,Buy,20 Weeks,-22.24%,Rise by -21.27%,822.62%,Normal Case
2024-10-06,833.0,2025-01-05,714.36,2024-09-29,Buy,13 Weeks,-14.24%,Rise by -19.22%,808.38%,Normal Case
2024-10-27,711.7,2025-01-05,714.36,2024-10-20,Buy,10 Weeks,0.37%,Rise by 6.27%,808.75%,Normal Case
2024-12-22,705.68,2025-06-01,736.77,2024-12-08,Buy,23 Weeks,4.41%,Rise by -14.19%,813.15%,Normal Case
2024-12-29,713.59,2025-06-01,736.77,2024-12-15,Buy,22 Weeks,3.25%,Rise by -15.14%,816.4%,Normal Case
2025-01-12,739.01,2025-06-01,736.77,2025-01-05,Buy,20 Weeks,-0.3%,Rise by -18.06%,816.1%,Normal Case
2025-03-09,732.22,2025-06-01,736.77,2024-11-24,Buy,12 Weeks,0.62%,Rise by 9.52%,816.72%,Local Extrema Case
2025-03-23,716.22,2025-06-01,736.77,2025-03-09,Buy,10 Weeks,2.87%,Rise by 11.97%,819.59%,Normal Case
2025-05-11,706.21,2025-07-13,801.93,2025-02-02,Buy,9 Weeks,13.55%,Rise by 13.55%,833.14%,Local Extrema Case
2025-06-29,795.95,2025-10-26,1033.1,2025-06-22,Buy,17 Weeks,29.79%,Rise by 33.08%,862.94%,Normal Case
2025-08-24,754.89,2025-10-26,1033.1,2025-08-17,Buy,9 Weeks,36.85%,Rise by 40.32%,899.79%,Normal Case
2025-10-19,1029.27,2025-10-19,1029.27,2016-05-29,Buy,0 Weeks,0.0%,Rise by 0%,899.79%,Tangent Case
2025-10-19,1029.27,2025-10-19,1029.27,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,899.79%,Normal Case
