Date,Close,High,Low,Open,Volume
2013-03-08,2.46875,2.4862499237060547,2.453749895095825,2.4862499237060547,283464
2013-03-11,2.4175000190734863,2.4549999237060547,2.416249990463257,2.4549999237060547,4229744
2013-03-12,2.4375,2.4600000381469727,2.4375,2.4462499618530273,205736
2013-03-13,2.4700000286102295,2.4700000286102295,2.450000047683716,2.4649999141693115,80256
2013-03-14,2.463749885559082,2.4800000190734863,2.4487500190734863,2.4800000190734863,140976
2013-03-15,2.4512500762939453,2.461250066757202,2.450000047683716,2.458750009536743,196952
2013-03-18,2.4049999713897705,2.4200000762939453,2.3837499618530273,2.3837499618530273,140048
2013-03-19,2.4049999713897705,2.4100000858306885,2.387500047683716,2.387500047683716,90056
2013-03-20,2.4124999046325684,2.4312500953674316,2.401249885559082,2.4312500953674316,111144
2013-03-21,2.5068750381469727,2.516249895095825,2.494999885559082,2.494999885559082,255248
2013-03-22,2.494999885559082,2.5,2.4774999618530273,2.4774999618530273,99416
2013-03-25,2.5612499713897705,2.5712499618530273,2.547499895095825,2.547499895095825,393888
2013-03-26,2.619999885559082,2.6312499046325684,2.612499952316284,2.614686965942383,460496
2013-03-27,2.805000066757202,2.805000066757202,2.7085869312286377,2.802500009536743,1469272
2013-03-28,2.8499999046325684,2.8737499713897705,2.8499999046325684,2.858750104904175,617944
2013-04-01,2.805000066757202,2.84375,2.799999952316284,2.822499990463257,279984
2013-04-02,2.8887500762939453,2.8887500762939453,2.865000009536743,2.869999885559082,304024
2013-04-03,2.9800000190734863,3.002500057220459,2.96875,2.9825000762939453,503216
2013-04-04,2.9987499713897705,3.0062499046325684,2.976249933242798,2.9862499237060547,286152
2013-04-05,3.025624990463257,3.025624990463257,2.9937500953674316,3.0062499046325684,478032
2013-04-08,3.047499895095825,3.047499895095825,2.997499942779541,2.997499942779541,425680
2013-04-09,3.0399999618530273,3.0687499046325684,3.021250009536743,3.0250000953674316,164576
2013-04-10,2.934999942779541,2.953749895095825,2.9312500953674316,2.932499885559082,281360
2013-04-11,2.9725000858306885,2.9912500381469727,2.966249942779541,2.9700000286102295,240656
2013-04-12,2.9549999237060547,2.9725000858306885,2.9437499046325684,2.9725000858306885,176088
2013-04-15,2.6862499713897705,2.9749999046325684,2.6500000953674316,2.9749999046325684,1623608
2013-04-16,2.7674999237060547,2.7874999046325684,2.75,2.7874999046325684,9197288
2013-04-17,2.759999990463257,2.7850000858306885,2.740000009536743,2.7612500190734863,8643648
2013-04-18,2.762500047683716,2.7825000286102295,2.75,2.75,449152
2013-04-19,2.793750047683716,2.799999952316284,2.755000114440918,2.755000114440918,509472
2013-04-22,2.78125,2.7987499237060547,2.7537500858306885,2.7537500858306885,194920
2013-04-23,2.817500114440918,2.825000047683716,2.793750047683716,2.794374942779541,224112
2013-04-24,2.9075000286102295,2.908750057220459,2.8949999809265137,2.8975000381469727,93560
2013-04-25,3.0112500190734863,3.0137500762939453,2.9887499809265137,2.9887499809265137,179472
2013-04-26,3.005000114440918,3.0274999141693115,2.9962499141693115,2.9962499141693115,50104
