Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2021-03-28,0.9395,2021-07-18,0.9178,2021-03-21,Buy,16 Weeks,-2.31%,Rise by -1.45%,-44.16%,Normal Case
2021-06-06,0.9035,2021-10-17,0.9244,2021-05-30,Buy,19 Weeks,2.31%,Rise by 3.21%,-41.84%,Normal Case
2021-06-20,0.9176,2021-10-17,0.9244,2021-06-13,Buy,17 Weeks,0.74%,Rise by 1.62%,-41.1%,Normal Case
2021-07-25,0.9191,2021-10-17,0.9244,2021-07-18,Buy,12 Weeks,0.58%,Rise by 1.46%,-40.53%,Normal Case
2021-08-22,0.9189,2021-12-12,0.9238,2021-08-08,Buy,16 Weeks,0.53%,Rise by 1.78%,-39.99%,Normal Case
2021-09-12,0.9165,2021-12-12,0.9238,2021-09-05,Buy,13 Weeks,0.8%,Rise by 2.05%,-39.2%,Normal Case
2021-09-19,0.9274,2021-12-12,0.9238,2021-09-12,Buy,12 Weeks,-0.39%,Rise by 0.85%,-39.59%,Normal Case
2021-09-26,0.9245,2021-12-12,0.9238,2021-09-19,Buy,11 Weeks,-0.08%,Rise by 1.17%,-39.66%,Normal Case
2021-10-03,0.9325,2021-12-12,0.9238,2021-09-26,Buy,10 Weeks,-0.93%,Rise by 0.3%,-40.59%,Normal Case
2021-11-28,0.9353,2022-02-20,0.9196,2021-11-21,Buy,12 Weeks,-1.68%,Rise by -0.47%,-42.27%,Normal Case
2021-12-05,0.9198,2022-02-20,0.9196,2021-11-14,Buy,11 Weeks,-0.02%,Rise by 1.21%,-42.29%,Normal Case
2022-01-09,0.9214,2022-04-03,0.9232,2022-01-02,Buy,12 Weeks,0.2%,Rise by 8.86%,-42.1%,Normal Case
2022-01-23,0.9168,2022-04-03,0.9232,2022-01-16,Buy,10 Weeks,0.7%,Rise by 9.4%,-41.4%,Normal Case
2022-01-30,0.9309,2022-04-03,0.9232,2021-11-07,Buy,9 Weeks,-0.83%,Rise by 7.75%,-42.23%,Local Extrema Case
2022-02-13,0.9257,2022-06-05,0.9574,2021-12-05,Buy,16 Weeks,3.42%,Rise by 8.35%,-38.8%,Local Extrema Case
2022-02-13,0.9257,2022-06-05,0.9574,2022-02-06,Buy,16 Weeks,3.42%,Rise by 8.35%,-35.38%,Normal Case
2022-03-13,0.9294,2022-06-05,0.9574,2022-03-06,Buy,12 Weeks,3.01%,Rise by 7.92%,-32.37%,Normal Case
2022-04-10,0.9345,2022-09-25,0.9757,2022-04-03,Buy,24 Weeks,4.41%,Rise by 5.19%,-27.96%,Normal Case
2022-04-17,0.9429,2022-09-25,0.9757,2022-04-10,Buy,23 Weeks,3.48%,Rise by 4.25%,-24.48%,Normal Case
2022-04-24,0.9537,2022-09-25,0.9757,2022-04-17,Buy,22 Weeks,2.31%,Rise by 3.07%,-22.17%,Normal Case
2022-05-01,0.9717,2022-09-25,0.9757,2022-04-24,Buy,21 Weeks,0.41%,Rise by 1.16%,-21.76%,Normal Case
2022-05-08,0.9852,2022-09-25,0.9757,2022-02-27,Buy,20 Weeks,-0.96%,Rise by -0.22%,-22.73%,Local Extrema Case
2022-05-08,0.9852,2022-09-25,0.9757,2022-05-01,Buy,20 Weeks,-0.96%,Rise by -0.22%,-23.69%,Normal Case
2022-05-15,1.003,2022-09-25,0.9757,2022-05-08,Buy,19 Weeks,-2.72%,Rise by -1.99%,-26.41%,Normal Case
2022-06-12,0.9804,2022-09-25,0.9757,2022-06-05,Buy,15 Weeks,-0.48%,Rise by 3.37%,-26.89%,Normal Case
2022-06-19,0.9667,2022-09-25,0.9757,2022-06-12,Buy,14 Weeks,0.93%,Rise by 4.83%,-25.96%,Normal Case
2022-07-17,0.983,2022-09-25,0.9757,2022-07-10,Buy,10 Weeks,-0.74%,Rise by 3.09%,-26.7%,Normal Case
2022-08-28,0.9636,2022-11-06,1.0134,2022-08-21,Buy,10 Weeks,5.17%,Rise by 5.17%,-21.53%,Normal Case
2022-09-04,0.9813,2022-11-06,1.0134,2022-08-28,Buy,9 Weeks,3.27%,Rise by 3.27%,-18.26%,Normal Case
2022-09-25,0.9757,2023-03-19,0.9292,2022-07-03,Buy,25 Weeks,-4.77%,Rise by -3.46%,-23.03%,Local Extrema Case
2022-09-25,0.9757,2023-03-19,0.9292,2022-09-18,Buy,25 Weeks,-4.77%,Rise by -3.46%,-27.79%,Normal Case
2022-10-02,0.9749,2023-03-19,0.9292,2022-09-25,Buy,24 Weeks,-4.69%,Rise by -3.38%,-32.48%,Normal Case
2022-10-16,1.0014,2023-03-19,0.9292,2022-10-09,Buy,22 Weeks,-7.21%,Rise by -5.94%,-39.69%,Normal Case
2022-10-23,1.0038,2023-03-19,0.9292,2022-08-14,Buy,21 Weeks,-7.43%,Rise by -6.17%,-47.12%,Local Extrema Case
2022-11-06,1.0134,2023-03-19,0.9292,2022-10-30,Buy,19 Weeks,-8.31%,Rise by -7.06%,-55.43%,Normal Case
2022-12-25,0.931,2023-03-19,0.9292,2022-12-18,Buy,12 Weeks,-0.19%,Rise by 1.17%,-55.63%,Normal Case
2023-02-26,0.9337,2023-06-18,0.8916,2023-02-19,Buy,16 Weeks,-4.51%,Rise by -3.01%,-60.13%,Normal Case
2023-03-05,0.9419,2023-06-18,0.8916,2023-02-26,Buy,15 Weeks,-5.34%,Rise by -3.85%,-65.48%,Normal Case
2023-05-28,0.905,2023-10-22,0.8918,2023-05-21,Buy,21 Weeks,-1.46%,Rise by 1.08%,-66.93%,Normal Case
2023-07-02,0.8991,2023-10-22,0.8918,2023-06-25,Buy,16 Weeks,-0.81%,Rise by 1.75%,-67.75%,Normal Case
2023-08-06,0.8742,2023-10-22,0.8918,2023-07-30,Buy,11 Weeks,2.01%,Rise by 4.64%,-65.73%,Normal Case
2023-08-13,0.8768,2023-10-22,0.8918,2023-08-06,Buy,10 Weeks,1.71%,Rise by 4.33%,-64.02%,Normal Case
2023-08-20,0.8782,2023-10-22,0.8918,2023-08-13,Buy,9 Weeks,1.55%,Rise by 4.11%,-62.47%,Normal Case
2023-09-24,0.9045,2024-03-17,0.8843,2023-09-17,Buy,25 Weeks,-2.23%,Rise by 1.08%,-64.71%,Normal Case
2023-10-01,0.9148,2024-03-17,0.8843,2023-09-24,Buy,24 Weeks,-3.33%,Rise by -0.05%,-68.04%,Normal Case
2023-10-08,0.9126,2024-03-17,0.8843,2023-10-01,Buy,23 Weeks,-3.1%,Rise by 0.19%,-71.14%,Normal Case
2023-11-05,0.9061,2024-03-17,0.8843,2023-10-22,Buy,19 Weeks,-2.41%,Rise by 0.9%,-73.55%,Normal Case
2024-01-07,0.85,2024-03-17,0.8843,2023-12-31,Buy,10 Weeks,4.04%,Rise by 7.56%,-69.51%,Normal Case
2024-04-07,0.9015,2024-12-08,0.8784,2024-03-31,Buy,35 Weeks,-2.56%,Rise by 1.42%,-72.07%,Normal Case
2024-04-14,0.9098,2024-12-08,0.8784,2024-04-07,Buy,34 Weeks,-3.45%,Rise by 0.25%,-75.53%,Normal Case
2024-04-21,0.9121,2024-12-08,0.8784,2024-04-14,Buy,33 Weeks,-3.69%,Rise by 0.0%,-79.22%,Normal Case
2024-06-02,0.9033,2024-12-08,0.8784,2024-05-19,Buy,27 Weeks,-2.76%,Rise by 0.97%,-81.98%,Normal Case
2024-07-07,0.9003,2024-12-08,0.8784,2024-06-30,Buy,22 Weeks,-2.43%,Rise by 1.31%,-84.41%,Normal Case
2024-09-15,0.8499,2024-12-08,0.8784,2024-09-01,Buy,12 Weeks,3.35%,Rise by 7.32%,-81.06%,Normal Case
2024-10-13,0.8565,2025-02-02,0.9094,2024-09-29,Buy,16 Weeks,6.18%,Rise by 6.49%,-74.88%,Normal Case
2024-10-27,0.8659,2025-02-02,0.9094,2024-10-20,Buy,14 Weeks,5.02%,Rise by 5.34%,-69.86%,Normal Case
2024-11-03,0.8635,2025-02-02,0.9094,2024-10-27,Buy,13 Weeks,5.32%,Rise by 5.63%,-64.54%,Normal Case
2024-12-15,0.892,2024-12-15,0.892,2024-12-08,Buy,0 Weeks,0.0%,Rise by 0%,-64.54%,Normal Case
2024-12-22,0.899,2024-12-22,0.899,2024-12-15,Buy,0 Weeks,0.0%,Rise by 0%,-64.54%,Normal Case
2025-01-05,0.912,2025-01-05,0.912,2024-12-29,Buy,0 Weeks,0.0%,Rise by 0%,-64.54%,Normal Case
2025-01-12,0.9121,2025-01-12,0.9121,2025-01-05,Buy,0 Weeks,0.0%,Rise by 0%,-64.54%,Normal Case
2025-01-19,0.9112,2025-01-19,0.9112,2025-01-12,Buy,0 Weeks,0.0%,Rise by 0%,-64.54%,Normal Case
2025-02-02,0.9094,2025-02-02,0.9094,2016-02-21,Buy,0 Weeks,0.0%,Rise by 0%,-64.54%,Tangent Case
2025-02-09,0.9051,2025-02-09,0.9051,2025-02-02,Buy,0 Weeks,0.0%,Rise by 0%,-64.54%,Normal Case
2025-03-30,0.8814,2025-03-30,0.8814,2025-03-23,Buy,0 Weeks,0.0%,Rise by 0%,-64.54%,Normal Case
2025-06-22,0.8164,2025-06-22,0.8164,2025-06-15,Buy,0 Weeks,0.0%,Rise by 0%,-64.54%,Normal Case
2025-08-03,0.8139,2025-08-03,0.8139,2025-07-27,Buy,0 Weeks,0.0%,Rise by 0%,-64.54%,Normal Case
2025-10-12,0.8062,2025-10-12,0.8062,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,-64.54%,Normal Case
