Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2015-12-31,60.32,2018-03-31,67.41,Sell,586 days,Fall by -7.630000%,-11.75,
2018-09-30,75.74,2023-12-31,83.84,Buy,1369 days,Rise by -15.880000%,10.69,
