Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2020-03-06,42.5,2020-03-10,35.55,Sell,1 days,Fall by 39.150000%,16.35,
2020-03-10,35.55,2020-03-13,32.19,Sell,2 days,Fall by 23.070000%,9.45,
2020-05-13,35.73,2020-05-18,38.93,Sell,2 days,Fall by 3.610000%,-8.96,
2020-06-05,44.84,2020-12-01,36.93,Buy,126 days,Rise by -11.750000%,-17.64,
2020-06-12,39.82,2020-06-16,41.09,Sell,1 days,Fall by 13.510000%,-3.19,
2020-08-21,36.03,2020-09-04,34.87,Sell,9 days,Fall by 11.270000%,3.22,
2020-09-01,35.41,2020-09-11,32.62,Sell,7 days,Fall by 10.650000%,7.88,
2020-10-15,30.89,2020-11-12,32.69,Buy,19 days,Rise by 34.670000%,5.83,
2021-02-22,47.78,2021-03-04,51.04,Buy,7 days,Rise by 12.120000%,6.82,
2021-04-19,48.35,2021-04-23,47.54,Sell,3 days,Fall by -6.740000%,1.68,
2021-07-07,52.05,2021-07-20,47.59,Sell,8 days,Fall by 6.800000%,8.57,
2021-07-14,50.81,2021-07-21,49.25,Sell,4 days,Fall by 4.530000%,3.07,
2021-07-16,48.68,2021-07-21,49.25,Sell,2 days,Fall by 0.350000%,-1.17,
2021-08-31,48.4,2021-09-15,50.26,Sell,10 days,Fall by 2.400000%,-3.84,
2021-11-17,57.23,2021-11-23,57.35,Sell,3 days,Fall by 7.370000%,-0.21,
2021-12-16,55.5,2021-12-22,54.87,Sell,3 days,Fall by -20.630000%,1.14,
2022-01-04,59.2,2022-01-11,63.23,Buy,4 days,Rise by 18.940000%,6.81,
2022-03-01,71.29,2022-03-07,76.34,Buy,3 days,Rise by 10.460000%,7.08,
2022-03-02,72.92,2022-03-10,77.47,Buy,5 days,Rise by 8.000000%,6.24,
2022-03-07,76.34,2022-04-13,79.59,Buy,26 days,Rise by 3.160000%,4.26,
2022-04-22,76.2,2022-04-28,77.13,Sell,3 days,Fall by 10.090000%,-1.22,
2022-04-25,73.68,2022-04-28,77.13,Sell,2 days,Fall by 8.400000%,-4.68,
2022-05-10,76.75,2022-05-13,80.78,Sell,2 days,Fall by 10.740000%,-5.25,
2022-06-17,73.49,2022-06-21,76.44,Sell,1 days,Fall by 8.160000%,-4.01,
2022-08-04,71.66,2022-08-09,74.75,Sell,2 days,Fall by -9.270000%,-4.31,
2022-09-26,68.75,2022-09-28,72.6,Sell,1 days,Fall by -28.770000%,-5.6,
2022-10-24,87.34,2022-10-31,90.0,Buy,4 days,Rise by 7.720000%,3.05,
2022-12-06,85.32,2022-12-13,86.46,Sell,4 days,Fall by -0.290000%,-1.34,
2023-02-03,85.96,2023-02-07,88.35,Sell,1 days,Fall by 2.850000%,-2.78,
2023-02-16,87.61,2023-02-23,84.77,Sell,4 days,Fall by 11.700000%,3.24,
2023-02-21,84.07,2023-03-03,87.26,Sell,7 days,Fall by 8.450000%,-3.79,
2023-03-09,83.7,2023-03-16,78.2,Sell,4 days,Fall by 6.680000%,6.57,
2023-07-10,81.42,2023-07-24,85.66,Buy,9 days,Rise by 10.420000%,5.21,
2023-07-12,83.98,2023-07-27,85.59,Buy,10 days,Rise by 7.050000%,1.92,
2023-07-19,82.59,2023-07-25,86.11,Buy,3 days,Rise by 8.850000%,4.26,
2023-07-24,85.66,2023-08-14,89.52,Buy,14 days,Rise by 4.950000%,4.51,
2023-09-22,89.31,2023-09-27,92.15,Sell,2 days,Fall by 7.630000%,-3.18,
2023-10-02,88.59,2023-10-09,88.59,Sell,4 days,Fall by 6.870000%,0.0,
2023-11-08,82.75,2023-12-12,81.2,Sell,23 days,Fall by 1.870000%,1.87,
2023-12-29,83.84,2024-01-16,80.71,Sell,11 days,Fall by 4.690000%,3.73,
2024-02-22,86.53,2024-03-11,89.08,Buy,11 days,Rise by 13.350000%,2.95,
2024-07-16,92.3,2024-11-12,93.78,Buy,84 days,Rise by -1.110000%,1.6,
2024-08-05,86.45,2024-08-08,89.21,Sell,2 days,Fall by 2.430000%,-3.19,
2024-10-04,93.18,2024-11-19,95.38,Buy,31 days,Rise by 4.390000%,2.36,
2024-11-06,93.56,2024-11-19,95.38,Buy,8 days,Rise by 3.970000%,1.95,
2025-02-19,92.02,2025-03-27,92.87,Buy,25 days,Rise by 2.290000%,0.92,
2025-03-20,93.17,2025-07-17,86.66,Buy,84 days,Rise by -15.470000%,-6.99,
2025-05-20,83.59,2025-05-27,82.7,Sell,4 days,Fall by -1.140000%,1.06,
2025-06-05,81.87,2025-06-10,85.06,Sell,2 days,Fall by -3.260000%,-3.9,
2025-07-21,85.07,2025-07-28,88.09,Sell,4 days,Fall by 0.960000%,-3.55,
2025-08-04,85.4,2025-08-22,88.14,Sell,13 days,Fall by -2.060000%,-3.21,
2025-08-22,88.14,2025-09-03,88.49,Buy,7 days,Rise by 4.370000%,0.4,
2025-08-25,88.37,2025-09-29,90.3,Buy,24 days,Rise by 4.100000%,2.18,
2025-09-02,90.52,2025-09-02,90.52,Buy,0 days,Rise by 1.620000%,0.0,
2025-09-17,89.99,2025-09-17,89.99,Buy,0 days,Rise by -2.070000%,0.0,
2025-09-26,91.99,2025-09-26,91.99,Buy,0 days,Rise by -4.200000%,0.0,
2025-10-10,85.22,2025-10-23,88.97,Sell,8 days,Fall by -3.410000%,-4.4,
