Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-01-12,33922.9609,2021-01-13,37316.3594,2020-11-04-2021-01-08,13580.4717-41946.7383,Sell,1 days,-10.0%,Fall by 14.07%,-10.0%
2021-02-03,37472.0898,2021-02-08,46196.4648,2021-01-08-2021-01-22,33811.8516-36838.6367,Sell,3 days,-23.28%,Fall by 2.29%,-33.29%
2021-03-27,55973.5117,2021-11-13,64469.5273,2020-11-04-2021-03-13,13580.4717-61683.8633,Buy,164 days,15.18%,Rise by -10.7%,-18.11%
2021-04-07,56048.9375,2021-04-09,58245.0039,2021-03-13-2021-03-25,53392.3867-56217.9727,Sell,2 days,-3.92%,Fall by 11.13%,-22.03%
2021-04-20,56473.0312,2021-11-13,64469.5273,2020-11-04-2021-04-14,13580.4717-64863.0977,Buy,148 days,14.16%,Rise by -10.7%,-7.87%
2021-04-22,51762.2734,2021-04-24,50050.8672,2020-11-04-2021-04-14,13580.4717-64863.0977,Sell,1 days,3.31%,Fall by 13.01%,-4.56%
2021-04-23,51093.6523,2021-04-25,49004.2539,2020-11-04-2021-03-13,13580.4717-61683.8633,Sell,0 days,4.09%,Fall by 11.16%,-0.47%
2021-05-15,46760.1875,2021-05-15,46760.1875,2021-03-13-2021-04-25,50506.0195-56217.9727,Sell,0 days,-0.0%,Fall by 0%,-0.47%
2021-05-21,37304.6914,2021-05-21,37304.6914,2020-11-04-2021-01-08,13580.4717-41946.7383,Buy,0 days,0.0%,Rise by 0%,-0.47%
2021-06-20,35698.2969,2021-06-21,31676.6934,2021-02-21-2021-05-19,43546.1172-55672.6094,Sell,0 days,11.27%,Fall by 5.9%,10.8%
2021-07-04,35287.7812,2021-07-05,33746.0039,2021-03-13-2021-06-22,33292.4531-56217.9727,Sell,0 days,4.37%,Fall by 11.67%,15.17%
2021-08-19,46717.5781,2021-08-19,46717.5781,2021-05-10-2021-06-22,33292.4531-54071.457,Sell,0 days,-0.0%,Fall by 0%,15.17%
2021-10-25,63039.8242,2021-10-26,60363.793,2021-09-07-2021-09-21,43607.6094-43285.207,Sell,1 days,4.24%,Fall by 11.26%,19.41%
2021-11-15,63557.8711,2021-11-16,60161.2461,2021-04-14-2021-06-22,33292.4531-61554.7969,Sell,1 days,5.34%,Fall by 10.96%,24.75%
2021-11-18,56942.1367,2021-11-26,53569.7656,2021-06-22-2021-11-10,28893.6211-68789.625,Sell,6 days,5.92%,Fall by 11.01%,30.68%
2021-11-21,58730.4766,2021-11-21,58730.4766,2020-11-04-2021-11-10,13580.4717-68789.625,Buy,0 days,0.0%,Rise by 0%,30.68%
2021-11-26,53569.7656,2021-12-04,49200.7031,2020-11-04-2021-11-10,13580.4717-68789.625,Sell,5 days,8.16%,Fall by 6.09%,38.83%
2021-11-28,57248.457,2024-03-18,67548.5938,2021-06-22-2021-11-10,28893.6211-68789.625,Buy,600 days,17.99%,Rise by 6.04%,56.82%
2022-01-01,47686.8125,2022-01-04,45897.5742,2021-11-10-2021-12-04,53904.6797-63208.1133,Sell,1 days,3.75%,Fall by 11.37%,60.58%
2022-02-15,44575.2031,2022-02-17,40538.0117,2021-12-27-2022-01-24,37247.5195-50499.4688,Sell,2 days,9.06%,Fall by 6.63%,69.63%
2022-04-02,45868.9492,2022-04-06,43206.7383,2022-02-10-2022-02-24,38968.8398-43402.8086,Sell,2 days,5.8%,Fall by 11.78%,75.44%
2022-04-03,46453.5664,2024-01-14,41796.2695,2022-01-24-2022-03-28,33184.0586-48086.8359,Buy,464 days,-10.03%,Rise by 74.86%,65.41%
2022-04-26,38117.4609,2022-04-28,39773.8281,2022-01-24-2022-03-28,33184.0586-48086.8359,Sell,2 days,-4.35%,Fall by 14.37%,61.07%
2022-06-05,29906.6621,2022-06-05,29906.6621,2021-01-08-2022-05-12,30032.4395-36838.6367,Sell,0 days,-0.0%,Fall by 0%,61.07%
2022-06-11,28360.8105,2022-06-12,26762.6484,2022-03-28-2022-05-12,30032.4395-46690.2031,Sell,0 days,5.64%,Fall by 25.32%,66.7%
2022-07-25,21361.7012,2022-07-28,23843.8867,2022-02-10-2022-06-18,20736.041-43402.8086,Sell,3 days,-11.62%,Fall by 12.44%,55.08%
