Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2019-05-26,57.1,2019-08-04,58.61,2019-05-12,Buy,10 Weeks,2.64%,Rise by 18.13%,2.64%,Normal Case,
2019-06-02,57.62,2019-08-04,58.61,2019-05-19,Buy,9 Weeks,1.72%,Rise by 17.06%,4.36%,Absolute Extrema Case,
2019-06-02,57.62,2019-08-04,58.61,2019-05-26,Buy,9 Weeks,1.72%,Rise by 17.06%,6.08%,Normal Case,
2019-06-09,59.26,2019-12-15,46.75,2019-06-02,Buy,27 Weeks,-21.11%,Rise by -11.46%,-15.03%,Normal Case,
2019-12-08,45.2,2020-03-01,38.12,2019-11-24,Buy,12 Weeks,-15.66%,Rise by 10.44%,-30.69%,Normal Case,
2020-02-02,47.48,2020-05-17,28.15,2020-01-19,Buy,15 Weeks,-40.71%,Rise by -55.2%,-71.41%,Normal Case,
2020-02-09,49.92,2020-05-17,28.15,2020-01-26,Buy,14 Weeks,-43.61%,Rise by -44.71%,-115.01%,Normal Case,
2020-03-29,27.6,2020-06-28,32.27,2020-03-22,Buy,13 Weeks,16.92%,Rise by 39.89%,-98.09%,Absolute Extrema Case,
2020-05-17,28.15,2021-01-31,44.46,2020-05-10,Buy,37 Weeks,57.94%,Rise by 9.31%,-40.16%,Normal Case,
2020-06-14,36.89,2021-01-31,44.46,2020-06-07,Buy,33 Weeks,20.52%,Rise by -20.76%,-19.63%,Normal Case,
2020-09-06,28.97,2021-01-31,44.46,2020-08-23,Buy,21 Weeks,53.47%,Rise by -10.18%,33.83%,Normal Case,
2020-09-13,30.76,2021-01-31,44.46,2020-09-06,Buy,20 Weeks,44.54%,Rise by -25.78%,78.37%,Normal Case,
2020-09-20,30.59,2021-01-31,44.46,2020-09-13,Buy,19 Weeks,45.34%,Rise by 63.39%,123.71%,Normal Case,
2020-09-27,27.53,2021-01-31,44.46,2019-04-28,Buy,18 Weeks,61.5%,Rise by 81.55%,185.21%,Tangent Case,
2020-12-27,48.86,2021-04-04,64.64,2020-12-20,Buy,14 Weeks,32.3%,Rise by 36.23%,217.51%,Normal Case,
2021-02-28,55.7,2021-07-18,53.4,2021-02-14,Buy,20 Weeks,-4.13%,Rise by -10.11%,213.38%,Normal Case,
2021-03-07,64.12,2021-07-18,53.4,2021-02-28,Buy,19 Weeks,-16.72%,Rise by -13.19%,196.66%,Normal Case,
2021-03-14,66.37,2021-07-18,53.4,2021-02-21,Buy,18 Weeks,-19.54%,Rise by -16.14%,177.12%,Normal Case,
2021-06-06,57.4,2021-10-17,51.58,2021-05-30,Buy,19 Weeks,-10.14%,Rise by -20.05%,166.98%,Normal Case,
2021-06-20,58.48,2021-10-17,51.58,2021-06-13,Buy,17 Weeks,-11.8%,Rise by -10.33%,155.18%,Normal Case,
2021-09-12,50.01,2021-11-28,42.4,2021-09-05,Buy,11 Weeks,-15.22%,Rise by -15.22%,139.96%,Normal Case,
2021-09-19,52.18,2021-11-28,42.4,2021-09-12,Buy,10 Weeks,-18.74%,Rise by -18.74%,121.22%,Normal Case,
2021-09-26,55.86,2021-11-28,42.4,2021-09-19,Buy,9 Weeks,-24.1%,Rise by -14.95%,97.12%,Normal Case,
2021-10-03,55.48,2022-08-28,14.97,2021-09-26,Buy,47 Weeks,-73.02%,Rise by -14.37%,24.11%,Normal Case,
2021-12-26,44.18,2022-08-28,14.97,2021-12-19,Buy,35 Weeks,-66.12%,Rise by -12.61%,-42.01%,Normal Case,
2022-01-09,43.1,2022-08-28,14.97,2022-01-02,Buy,33 Weeks,-65.27%,Rise by -10.42%,-107.28%,Normal Case,
2022-02-13,39.99,2022-08-28,14.97,2022-02-06,Buy,28 Weeks,-62.57%,Rise by -16.0%,-169.84%,Normal Case,
2022-02-20,41.26,2022-08-28,14.97,2022-02-13,Buy,27 Weeks,-63.72%,Rise by -18.59%,-233.56%,Normal Case,
2022-03-20,38.62,2022-08-28,14.97,2022-03-06,Buy,23 Weeks,-61.24%,Rise by -46.89%,-294.8%,Normal Case,
2022-04-24,33.16,2022-08-28,14.97,2022-04-17,Buy,18 Weeks,-54.86%,Rise by -52.44%,-349.65%,Normal Case,
2022-05-22,19.07,2022-08-28,14.97,2022-05-15,Buy,14 Weeks,-21.5%,Rise by -29.73%,-371.15%,Normal Case,
2022-08-28,14.97,2023-02-26,10.2,2022-08-07,Buy,26 Weeks,-31.86%,Rise by -21.38%,-403.02%,Normal Case,
2022-09-11,18.11,2023-02-26,10.2,2022-09-04,Buy,24 Weeks,-43.68%,Rise by -19.82%,-446.69%,Normal Case,
2022-09-18,16.27,2023-02-26,10.2,2022-09-11,Buy,23 Weeks,-37.31%,Rise by -15.55%,-484.0%,Normal Case,
2022-09-25,13.99,2023-02-26,10.2,2022-07-17,Buy,22 Weeks,-27.09%,Rise by -19.87%,-511.09%,Local Extrema Case,
2022-12-18,11.09,2023-02-26,10.2,2022-12-11,Buy,10 Weeks,-8.03%,Rise by 56.72%,-519.12%,Normal Case,
2023-01-08,11.94,2023-05-21,8.11,2022-12-18,Buy,19 Weeks,-32.08%,Rise by -14.57%,-551.19%,Normal Case,
2023-02-26,10.2,2023-05-21,8.11,2023-02-19,Buy,12 Weeks,-20.49%,Rise by 2.35%,-571.69%,Normal Case,
2023-03-26,9.87,2023-08-13,11.38,2023-03-05,Buy,20 Weeks,15.3%,Rise by -17.02%,-556.39%,Normal Case,
2023-04-30,10.25,2023-08-13,11.38,2023-04-23,Buy,15 Weeks,11.02%,Rise by 21.76%,-545.36%,Normal Case,
2023-07-02,9.59,2024-01-07,12.81,2023-06-25,Buy,27 Weeks,33.58%,Rise by 62.15%,-511.79%,Normal Case,
2023-08-20,11.13,2024-01-07,12.81,2023-08-13,Buy,20 Weeks,15.09%,Rise by -16.8%,-496.69%,Normal Case,
2023-10-08,11.09,2024-01-07,12.81,2023-10-01,Buy,13 Weeks,15.51%,Rise by 40.22%,-481.18%,Normal Case,
2023-10-15,10.07,2024-01-07,12.81,2023-09-24,Buy,12 Weeks,27.21%,Rise by 54.42%,-453.97%,Normal Case,
2023-10-29,9.26,2024-01-07,12.81,2023-05-28,Buy,10 Weeks,38.34%,Rise by 67.93%,-415.63%,Local Extrema Case,
