Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2021-10-04,35.35,2022-02-24,43.67,102 days,23.540000%,23.540000%,Rise by 2.910000%,23.540000%,
Buy,2022-03-08,39.51,2022-06-09,43.06,66 days,8.990000%,8.990000%,Rise by 11.040000%,32.520000%,
Buy,2022-09-27,36.08,2022-11-02,37.49,25 days,3.910000%,3.910000%,Rise by 10.340000%,36.430000%,
Buy,2023-01-12,38.83,2023-05-02,36.25,77 days,-6.640000%,-6.640000%,Rise by -0.440000%,29.780000%,
Buy,2023-10-04,30.07,2024-05-24,30.62,166 days,1.830000%,1.830000%,Rise by 7.780000%,31.610000%,
Buy,2024-10-01,36.45,2025-02-13,39.61,96 days,8.670000%,8.670000%,Rise by 4.090000%,40.280000%,
Buy,2025-04-08,39.55,2025-08-26,57.33,99 days,44.960000%,44.960000%,Rise by 12.670000%,85.240000%,
Buy,2025-09-24,52.38,2025-09-24,52.38,0 days,0.00%,0.00%,Rise by 0%,85.240000%,
