Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2003-12-31,16.71,2006-12-31,29.94,782 days,2000-12-31/14.5,79.14%,79.14%,Rise by 109.31%,79.14%
Buy,2007-12-31,34.98,2008-12-31,17.93,262 days,2006-12-31/29.935,-48.72%,-48.72%,Rise by 41.07%,30.42%
Buy,2010-12-31,37.16,2021-12-31,76.68,2870 days,2007-12-31/34.975,106.38%,106.38%,Rise by 51.07%,136.80%
Buy,2025-11-03,82.13,2025-11-03,82.13,0 days,2021-12-31/76.68,0.00%,0.00%,Rise by 0%,136.80%
