Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2022-12-02,68.59,2024-05-03,54.66,370 days,2022-09-12/68.57,-20.31%,-20.31%,Rise by 2.25%,-20.31%
Buy,2025-01-17,57.51,2025-01-17,57.51,0 days,2024-10-22/57.27,0.00%,0.00%,Rise by 0%,-20.31%
