Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2020-03-13,9826.86,2020-03-24,9109.15,Sell,6 days,Fall by -8.500000%,7.3,
2020-05-27,11049.19,2020-06-09,11298.69,Buy,8 days,Rise by 6.290000%,2.26,
2020-07-28,11578.27,2020-08-04,11771.72,Sell,4 days,Fall by 1.090000%,-1.67,
2020-08-24,11921.07,2020-08-31,11937.56,Buy,4 days,Rise by 5.220000%,0.14,
2020-09-18,11633.52,2020-09-25,11797.08,Sell,4 days,Fall by -3.760000%,-1.41,
2020-10-13,12453.85,2020-11-12,12670.62,Buy,21 days,Rise by 2.500000%,1.74,
2020-10-22,12407.29,2020-11-02,12070.83,Sell,6 days,Fall by -1.620000%,2.71,
2021-05-13,12428.12,2021-05-28,12182.25,Sell,10 days,Fall by 1.980000%,1.98,
2021-06-23,12586.49,2021-07-02,12711.84,Buy,6 days,Rise by 1.670000%,1.0,
2021-06-30,12654.6,2021-07-08,12752.51,Buy,5 days,Rise by 1.130000%,0.77,
2021-07-15,12671.16,2021-08-04,12797.29,Sell,13 days,Fall by 0.280000%,-1.0,
2021-08-12,12681.81,2021-08-19,12956.97,Sell,4 days,Fall by -2.480000%,-2.17,
2021-08-17,12635.32,2021-08-19,12956.97,Sell,1 days,Fall by -2.860000%,-2.55,
2021-09-29,13119.79,2021-10-04,13337.27,Sell,2 days,Fall by 3.790000%,-1.66,
2021-10-06,13166.44,2021-10-13,13025.18,Sell,4 days,Fall by 4.130000%,1.07,
2021-11-18,12758.98,2021-12-02,12752.78,Sell,9 days,Fall by 1.060000%,0.05,
2021-11-26,12628.89,2021-12-10,12849.68,Sell,9 days,Fall by 6.150000%,-1.75,
2021-12-13,12994.19,2022-08-10,11752.09,Buy,171 days,Rise by 1.200000%,-9.56,
2022-05-10,11229.45,2022-05-23,11316.46,Sell,8 days,Fall by 1.460000%,-0.77,
2022-12-01,11654.56,2023-01-17,11881.67,Buy,32 days,Rise by 4.660000%,1.95,
2023-05-31,11813.01,2023-06-13,11585.11,Sell,8 days,Fall by 3.000000%,1.93,
2023-06-07,11759.15,2023-06-14,11678.62,Sell,4 days,Fall by 2.560000%,0.68,
2023-06-08,11715.74,2023-06-15,11687.45,Sell,4 days,Fall by 2.190000%,0.24,
2023-06-29,11808.12,2023-07-06,11959.33,Buy,4 days,Rise by 2.100000%,1.28,
2023-07-18,11932.81,2023-08-14,11777.4,Sell,18 days,Fall by 3.970000%,1.3,
2023-10-20,10994.08,2023-10-30,10741.57,Sell,5 days,Fall by -6.110000%,2.3,
2024-03-13,11809.02,2024-03-21,11915.71,Sell,5 days,Fall by 0.110000%,-0.9,
2024-03-18,11728.01,2024-03-21,11915.71,Sell,2 days,Fall by -0.580000%,-1.6,
2024-04-19,11796.21,2024-05-14,11618.09,Sell,16 days,Fall by 2.290000%,1.51,
2024-05-14,11618.09,2024-05-16,11728.06,Sell,1 days,Fall by -0.110000%,-0.95,
2024-05-28,11682.51,2024-05-31,11867.29,Sell,2 days,Fall by 0.470000%,-1.58,
2024-06-04,11880.54,2024-07-16,12184.49,Buy,29 days,Rise by 5.470000%,2.56,
2024-06-11,11785.48,2024-06-24,11627.86,Sell,8 days,Fall by -3.890000%,1.34,
2024-09-18,12586.98,2024-09-26,12491.58,Sell,5 days,Fall by 0.230000%,0.76,
2024-12-11,12754.99,2024-12-20,12904.11,Sell,6 days,Fall by -0.420000%,-1.17,
2024-12-19,12704.41,2024-12-23,12984.47,Sell,1 days,Fall by -0.820000%,-2.2,
2025-02-14,12989.18,2025-07-25,12853.46,Buy,114 days,Rise by -5.010000%,-1.04,
2025-02-20,12780.88,2025-02-27,12553.0,Sell,4 days,Fall by 5.750000%,1.78,
2025-02-21,12752.58,2025-02-27,12553.0,Sell,3 days,Fall by 5.540000%,1.57,
2025-05-05,12421.25,2025-05-13,12786.74,Buy,5 days,Rise by 2.160000%,2.94,
2025-08-06,12880.16,2025-08-25,13079.5,Buy,12 days,Rise by 2.440000%,1.55,
2025-09-26,13111.73,2025-10-01,13433.99,Sell,2 days,Fall by -1.260000%,-2.46,
2025-10-07,13531.29,2025-10-07,13531.29,Buy,0 days,Rise by 0.130000%,0.0,
