Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2011-03-31,3439.85,2013-09-30,4782.68,Buy,651 days,Rise by 39.040000%,39.04
2012-12-31,4066.51,2013-12-31,4737.01,Buy,260 days,Rise by 40.830000%,16.49
2013-06-30,4440.17,2014-09-30,5255.04,Buy,325 days,Rise by 31.390000%,18.35
2018-09-30,9351.06,2021-03-31,12560.7,Buy,651 days,Rise by 22.890000%,34.32
2019-06-30,10501.1,2021-06-30,12654.6,Buy,521 days,Rise by 24.670000%,20.51
