Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,1990-11-30,6.0,1998-08-31,28.75,2020 days,379.170000%,379.170000%,Rise by 75.520000%,379.170000%
Buy,2000-02-29,23.0,2007-03-31,51.02,1848 days,121.830000%,121.830000%,Rise by -13.180000%,500.990000%
Buy,2008-01-31,44.15,2018-10-31,27.5,2803 days,-37.710000%,-37.710000%,Rise by -45.930000%,463.280000%
Buy,2020-05-31,24.12,2022-04-30,35.68,499 days,47.930000%,47.930000%,Rise by 75.750000%,511.210000%
