Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
FRACTAL TRACK,DIA,Long,Monthly,2016-03-31,176.64,2025-05-31,422.85,139.38519021739134,2391,100.0,23,839
