Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-03-23,218.25,2021-06-14,241.85,2020-11-04-2021-03-02,172.1-241.2,Buy,59 days,10.81%,Rise by -13.14%,10.81%
2021-05-20,227.4,2021-06-22,236.825,2021-03-02-2021-04-19,206.2-231.0,Sell,23 days,-4.14%,Fall by 5.62%,6.67%
2021-06-22,236.825,2021-09-20,210.2,2021-04-19-2021-06-09,200.0-246.95,Buy,64 days,-11.24%,Rise by 10.01%,-4.57%
2021-09-21,206.9,2021-09-23,209.975,2021-06-09-2021-08-11,225.775-240.75,Sell,2 days,-1.49%,Fall by 10.26%,-6.06%
2021-09-23,209.975,2024-10-04,340.25,2020-11-04-2021-09-14,172.1-251.5,Buy,791 days,62.04%,Rise by -10.82%,55.98%
2021-09-28,214.8,2024-10-07,335.0,2021-04-19-2021-09-14,200.0-251.5,Buy,789 days,55.96%,Rise by -10.99%,111.94%
2021-10-25,215.85,2021-10-29,208.85,2021-06-09-2021-09-24,211.625-240.75,Sell,4 days,3.24%,Fall by 12.03%,115.19%
2021-11-22,197.8,2021-11-22,197.8,2021-04-19-2021-09-14,200.0-251.5,Sell,0 days,-0.0%,Fall by 0%,115.19%
2021-12-13,196.175,2021-12-20,180.0,2020-11-04-2021-06-09,172.1-246.95,Sell,5 days,8.25%,Fall by 7.49%,123.43%
2021-12-16,195.525,2021-12-20,180.0,2021-09-14-2021-12-01,187.975-245.25,Sell,2 days,7.94%,Fall by 7.49%,131.37%
2022-01-04,192.975,2022-01-24,186.55,2020-11-04-2021-03-02,172.1-241.2,Sell,14 days,3.33%,Fall by 10.73%,134.7%
2022-01-14,199.225,2022-01-14,199.225,2021-01-14-2021-12-21,182.95-205.5,Sell,0 days,-0.0%,Fall by 0%,134.7%
2022-01-25,191.275,2022-01-28,191.25,2021-09-14-2021-12-21,182.95-245.25,Sell,3 days,0.01%,Fall by 12.93%,134.71%
2022-02-17,186.5,2024-08-12,333.4,2021-12-21-2022-01-18,178.7-203.45,Buy,647 days,78.77%,Rise by 8.19%,213.48%
2022-02-22,177.65,2022-02-24,166.525,2021-12-21-2022-01-18,178.7-203.45,Sell,2 days,6.26%,Fall by 2.75%,219.74%
