Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2021-12-01,95.84,2022-11-30,95.93,Buy,260 Days,-5.35,Rise by 1.04%,0.09%,0.09%
2022-05-02,89.73,2022-11-30,95.93,Buy,152 Days,-7.16,Rise by 3.0%,6.91%,7.0%
2023-06-01,95.28,2023-08-02,102.57,Buy,44 Days,-3.18,Rise by 4.47%,7.65%,14.65%
2023-09-01,94.88,2023-12-27,100.51,Buy,83 Days,-5.2,Rise by -0.61%,5.93%,20.59%
2023-10-02,88.72,2023-12-27,100.51,Buy,62 Days,-7.61,Rise by 0.83%,13.29%,33.88%
2025-03-03,118.63,2025-06-02,133.59,Buy,65 Days,-4.65,Rise by 1.55%,12.61%,46.49%
2025-04-01,119.68,2025-06-02,133.59,Buy,44 Days,-3.79,Rise by -10.59%,11.62%,58.11%
