Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2017-03-26,27.49,2017-06-04,27.54,2017-03-19,Buy,10 Weeks,0.18%,Rise by -10.66%,202.08%,Normal Case
2017-04-02,27.71,2017-06-04,27.54,2017-03-26,Buy,9 Weeks,-0.61%,Rise by -11.37%,201.47%,Normal Case
2017-04-23,28.49,2017-09-17,23.85,2017-04-09,Buy,21 Weeks,-16.29%,Rise by -11.27%,185.18%,Normal Case
2017-05-21,28.46,2017-09-17,23.85,2017-05-14,Buy,17 Weeks,-16.2%,Rise by -13.7%,168.99%,Normal Case
2017-07-02,25.76,2017-09-17,23.85,2017-06-25,Buy,11 Weeks,-7.41%,Rise by 0.7%,161.57%,Normal Case
2017-08-27,24.41,2017-11-19,26.72,2017-08-20,Buy,12 Weeks,9.46%,Rise by 14.83%,171.03%,Normal Case
2017-09-03,25.94,2017-11-19,26.72,2017-08-13,Buy,11 Weeks,3.01%,Rise by 8.06%,174.04%,Normal Case
2017-10-01,23.8,2017-12-10,27.01,2017-09-24,Buy,10 Weeks,13.49%,Rise by 17.77%,187.53%,Normal Case
2017-10-29,26.54,2018-01-07,27.24,2017-10-22,Buy,10 Weeks,2.64%,Rise by 5.61%,190.17%,Normal Case
2017-11-19,26.72,2018-05-06,27.4,2017-11-12,Buy,24 Weeks,2.54%,Rise by -10.33%,192.71%,Normal Case
2018-03-11,25.25,2018-07-22,27.95,2018-02-25,Buy,19 Weeks,10.69%,Rise by 17.78%,203.4%,Normal Case
2018-03-25,26.24,2018-07-22,27.95,2018-03-11,Buy,17 Weeks,6.52%,Rise by 13.34%,209.92%,Normal Case
2018-04-01,26.25,2018-07-22,27.95,2018-03-18,Buy,16 Weeks,6.48%,Rise by 13.3%,216.4%,Normal Case
2018-04-08,26.29,2018-07-22,27.95,2018-03-25,Buy,15 Weeks,6.31%,Rise by 13.12%,222.71%,Normal Case
2018-04-29,27.38,2018-07-22,27.95,2018-04-22,Buy,12 Weeks,2.08%,Rise by 8.62%,224.79%,Normal Case
2018-05-06,27.4,2018-07-22,27.95,2018-04-15,Buy,11 Weeks,2.01%,Rise by 8.54%,226.8%,Normal Case
2018-06-03,28.39,2019-01-06,25.93,2018-05-20,Buy,31 Weeks,-8.67%,Rise by -15.01%,218.14%,Normal Case
2018-07-01,29.02,2019-01-06,25.93,2018-06-10,Buy,27 Weeks,-10.65%,Rise by -16.85%,207.49%,Normal Case
2018-07-08,29.74,2019-01-06,25.93,2018-06-24,Buy,26 Weeks,-12.81%,Rise by -20.54%,194.68%,Normal Case
2018-10-07,22.09,2019-01-06,25.93,2018-09-30,Buy,13 Weeks,17.38%,Rise by 19.78%,212.06%,Normal Case
2018-10-14,22.64,2019-01-06,25.93,2018-10-07,Buy,12 Weeks,14.53%,Rise by 16.87%,226.59%,Normal Case
2018-11-04,22.45,2019-01-06,25.93,2018-10-28,Buy,9 Weeks,15.5%,Rise by 17.86%,242.09%,Normal Case
2018-11-25,21.07,2019-04-14,30.84,2018-09-16,Buy,20 Weeks,46.37%,Rise by 56.29%,288.46%,Local Extrema Case
2018-11-25,21.07,2019-04-14,30.84,2018-11-18,Buy,20 Weeks,46.37%,Rise by 56.29%,334.83%,Normal Case
2018-12-09,21.99,2019-04-14,30.84,2018-12-02,Buy,18 Weeks,40.25%,Rise by 49.75%,375.08%,Normal Case
2018-12-16,25.34,2019-04-14,30.84,2018-12-09,Buy,17 Weeks,21.7%,Rise by 29.95%,396.78%,Normal Case
2018-12-23,25.73,2019-04-14,30.84,2018-12-16,Buy,16 Weeks,19.86%,Rise by 27.98%,416.64%,Normal Case
2018-12-30,26.46,2019-04-14,30.84,2018-12-23,Buy,15 Weeks,16.55%,Rise by 24.45%,433.2%,Normal Case
2019-03-17,30.4,2019-07-14,31.42,2019-03-03,Buy,17 Weeks,3.36%,Rise by -11.09%,436.55%,Normal Case
2019-03-31,31.81,2019-07-14,31.42,2015-12-13,Buy,15 Weeks,-1.23%,Rise by -15.0%,435.32%,Tangent Case
2019-03-31,31.81,2019-07-14,31.42,2019-03-24,Buy,15 Weeks,-1.23%,Rise by -15.0%,434.1%,Normal Case
2019-06-02,29.89,2019-09-22,36.39,2019-05-26,Buy,16 Weeks,21.75%,Rise by 31.01%,455.84%,Normal Case
2019-06-09,30.47,2019-09-22,36.39,2019-06-02,Buy,15 Weeks,19.43%,Rise by 28.52%,475.27%,Normal Case
2019-08-04,34.52,2019-12-22,35.8,2019-07-21,Buy,20 Weeks,3.71%,Rise by 6.17%,478.98%,Normal Case
2019-08-11,36.64,2019-12-22,35.8,2019-08-04,Buy,19 Weeks,-2.29%,Rise by 0.03%,476.69%,Normal Case
2019-12-08,36.16,2020-02-16,39.75,2019-12-01,Buy,10 Weeks,9.93%,Rise by 20.35%,486.62%,Normal Case
2020-01-05,38.4,2020-03-15,33.47,2019-12-29,Buy,10 Weeks,-12.84%,Rise by 13.33%,473.78%,Normal Case
2020-02-02,38.96,2020-06-07,50.7,2020-01-26,Buy,18 Weeks,30.13%,Rise by -10.78%,503.91%,Normal Case
2020-03-01,38.17,2020-06-07,50.7,2019-12-22,Buy,14 Weeks,32.83%,Rise by 68.54%,536.74%,Local Extrema Case
2020-03-08,40.92,2020-06-07,50.7,2020-02-16,Buy,13 Weeks,23.9%,Rise by 57.21%,560.64%,Normal Case
2020-03-29,39.42,2020-06-07,50.7,2020-01-19,Buy,10 Weeks,28.61%,Rise by 63.19%,589.25%,Local Extrema Case
2020-03-29,39.42,2020-06-07,50.7,2020-03-22,Buy,10 Weeks,28.61%,Rise by 63.19%,617.87%,Normal Case
2020-04-05,39.35,2020-06-07,50.7,2020-03-15,Buy,9 Weeks,28.84%,Rise by 84.68%,646.71%,Normal Case
2020-05-10,60.38,2020-08-23,68.36,2020-05-03,Buy,15 Weeks,13.22%,Rise by 20.35%,659.93%,Normal Case
2020-05-17,64.33,2020-08-23,68.36,2020-05-10,Buy,14 Weeks,6.26%,Rise by 12.96%,666.19%,Normal Case
2020-06-14,51.86,2020-08-23,68.36,2020-06-07,Buy,10 Weeks,31.82%,Rise by 40.13%,698.01%,Normal Case
2020-06-21,56.75,2020-08-23,68.36,2020-06-14,Buy,9 Weeks,20.46%,Rise by -10.11%,718.47%,Normal Case
2020-07-05,58.46,2021-01-24,51.47,2020-06-28,Buy,29 Weeks,-11.96%,Rise by -12.74%,706.51%,Normal Case
2020-09-06,67.4,2021-01-24,51.47,2020-08-30,Buy,20 Weeks,-23.64%,Rise by -11.42%,682.88%,Normal Case
2020-09-20,67.53,2021-01-24,51.47,2020-09-13,Buy,18 Weeks,-23.78%,Rise by -11.59%,659.09%,Normal Case
2020-12-27,54.33,2021-05-09,53.16,2020-12-20,Buy,19 Weeks,-2.15%,Rise by -12.64%,656.94%,Normal Case
2021-01-10,55.16,2021-05-09,53.16,2021-01-03,Buy,17 Weeks,-3.63%,Rise by -17.48%,653.31%,Normal Case
2021-02-07,51.87,2021-05-09,53.16,2021-01-24,Buy,13 Weeks,2.49%,Rise by 12.61%,655.8%,Normal Case
2021-05-09,53.16,2021-08-22,54.72,2021-05-02,Buy,15 Weeks,2.93%,Rise by 9.78%,658.74%,Normal Case
2021-05-16,54.77,2021-08-22,54.72,2021-05-09,Buy,14 Weeks,-0.09%,Rise by 6.55%,658.65%,Normal Case
2021-06-06,58.41,2021-08-22,54.72,2021-05-30,Buy,11 Weeks,-6.32%,Rise by -0.09%,652.33%,Normal Case
2021-07-25,54.94,2021-12-05,51.19,2021-07-04,Buy,19 Weeks,-6.83%,Rise by -14.96%,645.5%,Normal Case
2021-08-22,54.72,2021-12-05,51.19,2021-08-15,Buy,15 Weeks,-6.45%,Rise by -12.96%,639.05%,Normal Case
2021-09-12,56.75,2021-12-05,51.19,2021-09-05,Buy,12 Weeks,-9.8%,Rise by -11.96%,629.25%,Normal Case
2021-11-28,53.22,2022-03-27,60.16,2021-11-14,Buy,17 Weeks,13.04%,Rise by 21.57%,642.29%,Normal Case
2021-12-26,54.26,2022-03-27,60.16,2021-12-19,Buy,13 Weeks,10.87%,Rise by 19.24%,653.17%,Normal Case
2022-01-23,51.34,2022-03-27,60.16,2022-01-16,Buy,9 Weeks,17.18%,Rise by 26.02%,670.35%,Normal Case
2022-01-30,49.8,2022-05-08,56.89,2021-11-07,Buy,14 Weeks,14.24%,Rise by 29.92%,684.58%,Local Extrema Case
2022-02-13,53.52,2022-05-08,56.89,2022-02-06,Buy,12 Weeks,6.3%,Rise by 20.89%,690.88%,Normal Case
2022-02-20,55.49,2022-05-08,56.89,2022-02-13,Buy,11 Weeks,2.52%,Rise by 16.6%,693.4%,Normal Case
2022-02-27,55.84,2022-05-08,56.89,2022-02-20,Buy,10 Weeks,1.88%,Rise by 15.87%,695.28%,Normal Case
2022-03-13,61.27,2022-10-23,44.6,2022-03-06,Buy,32 Weeks,-27.21%,Rise by -16.3%,668.08%,Normal Case
2022-04-10,62.47,2022-10-23,44.6,2022-04-03,Buy,28 Weeks,-28.61%,Rise by -13.61%,639.47%,Normal Case
2022-04-17,64.7,2022-10-23,44.6,2022-04-10,Buy,27 Weeks,-31.07%,Rise by -17.6%,608.4%,Normal Case
2022-09-11,43.06,2023-01-01,52.9,2022-09-04,Buy,16 Weeks,22.85%,Rise by 41.11%,631.26%,Normal Case
2022-09-18,42.61,2023-01-01,52.9,2022-09-11,Buy,15 Weeks,24.15%,Rise by 42.6%,655.41%,Normal Case
2022-10-09,44.34,2023-01-01,52.9,2022-07-31,Buy,12 Weeks,19.31%,Rise by 37.03%,674.71%,Local Extrema Case
2022-10-09,44.34,2023-01-01,52.9,2022-09-25,Buy,12 Weeks,19.31%,Rise by 37.03%,694.02%,Normal Case
2022-10-16,42.63,2023-01-01,52.9,2022-10-02,Buy,11 Weeks,24.09%,Rise by 42.53%,718.11%,Normal Case
2022-12-11,53.22,2023-02-12,57.5,2022-12-04,Buy,9 Weeks,8.04%,Rise by 14.17%,726.15%,Normal Case
2022-12-18,53.35,2023-04-30,66.85,2022-12-11,Buy,19 Weeks,25.3%,Rise by 30.68%,751.45%,Normal Case
2023-01-01,52.9,2023-04-30,66.85,2022-12-18,Buy,17 Weeks,26.37%,Rise by 31.8%,777.82%,Normal Case
2023-03-05,56.99,2023-05-21,64.94,2023-02-26,Buy,11 Weeks,13.95%,Rise by 22.34%,791.77%,Normal Case
2023-03-19,62.16,2023-05-21,64.94,2023-03-12,Buy,9 Weeks,4.47%,Rise by 12.16%,796.25%,Normal Case
2023-03-26,64.62,2023-08-27,57.25,2023-03-05,Buy,22 Weeks,-11.41%,Rise by -13.01%,784.84%,Normal Case
2023-04-30,66.85,2023-08-27,57.25,2023-04-23,Buy,17 Weeks,-14.36%,Rise by -11.41%,770.48%,Normal Case
2023-05-07,69.72,2023-08-27,57.25,2023-04-30,Buy,16 Weeks,-17.89%,Rise by -19.38%,752.6%,Normal Case
2023-08-13,60.87,2023-12-17,65.29,2023-08-06,Buy,18 Weeks,7.26%,Rise by -10.81%,759.86%,Normal Case
2023-09-24,58.43,2023-12-17,65.29,2023-09-17,Buy,12 Weeks,11.74%,Rise by 14.39%,771.6%,Normal Case
2023-10-22,59.17,2024-01-07,63.65,2023-10-15,Buy,11 Weeks,7.57%,Rise by 31.13%,779.17%,Normal Case
2023-10-29,60.36,2024-01-07,63.65,2023-08-20,Buy,10 Weeks,5.45%,Rise by -10.83%,784.62%,Local Extrema Case
2023-10-29,60.36,2024-01-07,63.65,2023-10-22,Buy,10 Weeks,5.45%,Rise by -10.83%,790.07%,Normal Case
2024-03-10,60.34,2024-06-09,72.35,2024-03-03,Buy,13 Weeks,19.9%,Rise by 28.59%,809.97%,Normal Case
2024-04-07,68.74,2024-06-09,72.35,2024-03-31,Buy,9 Weeks,5.25%,Rise by 19.94%,815.23%,Normal Case
2024-04-14,71.34,2024-08-04,79.97,2024-04-07,Buy,16 Weeks,12.1%,Rise by 15.57%,827.32%,Normal Case
2024-04-21,72.38,2024-08-04,79.97,2024-04-14,Buy,15 Weeks,10.49%,Rise by 13.91%,837.81%,Normal Case
2024-06-02,74.65,2024-08-04,79.97,2024-05-19,Buy,9 Weeks,7.13%,Rise by 10.45%,844.94%,Normal Case
2024-07-07,76.05,2024-10-13,83.57,2024-06-30,Buy,14 Weeks,9.89%,Rise by 11.78%,854.82%,Normal Case
2024-07-21,82.45,2024-10-13,83.57,2024-07-14,Buy,12 Weeks,1.36%,Rise by 3.1%,856.18%,Normal Case
2024-10-27,91.91,2025-05-11,119.56,2024-10-20,Buy,28 Weeks,30.08%,Rise by -10.65%,886.27%,Normal Case
2025-01-12,82.5,2025-05-11,119.56,2025-01-05,Buy,17 Weeks,44.92%,Rise by 50.99%,931.19%,Normal Case
2025-02-02,90.68,2025-05-11,119.56,2025-01-26,Buy,14 Weeks,31.85%,Rise by 37.37%,963.04%,Normal Case
2025-02-09,94.55,2025-05-11,119.56,2025-02-02,Buy,13 Weeks,26.45%,Rise by 31.75%,989.49%,Normal Case
2025-03-02,99.89,2025-05-11,119.56,2025-02-23,Buy,10 Weeks,19.69%,Rise by 24.71%,1009.18%,Normal Case
2025-03-09,101.34,2025-05-11,119.56,2024-11-17,Buy,9 Weeks,17.98%,Rise by 22.92%,1027.16%,Local Extrema Case
2025-03-09,101.34,2025-05-11,119.56,2025-03-02,Buy,9 Weeks,17.98%,Rise by 22.92%,1045.14%,Normal Case
2025-03-16,106.04,2025-06-22,122.66,2025-03-09,Buy,14 Weeks,15.67%,Rise by 17.47%,1060.81%,Normal Case
2025-03-30,110.03,2025-06-22,122.66,2025-03-23,Buy,12 Weeks,11.48%,Rise by 13.21%,1072.29%,Normal Case
2025-04-06,100.93,2025-06-22,122.66,2025-03-16,Buy,11 Weeks,21.53%,Rise by 23.42%,1093.82%,Normal Case
2025-04-20,116.36,2025-06-22,122.66,2025-03-30,Buy,9 Weeks,5.41%,Rise by 7.06%,1099.23%,Normal Case
2025-05-25,118.91,2025-08-24,132.16,2025-05-18,Buy,13 Weeks,11.14%,Rise by 13.91%,1110.38%,Normal Case
2025-06-22,122.66,2025-08-24,132.16,2025-06-15,Buy,9 Weeks,7.74%,Rise by 10.43%,1118.12%,Normal Case
2025-08-03,127.06,2025-11-02,135.45,2025-07-27,Buy,13 Weeks,6.6%,Rise by 6.6%,1124.72%,Normal Case
2025-09-07,144.44,2025-09-07,144.44,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,1124.72%,Normal Case
2025-10-12,147.64,2025-10-12,147.64,2025-09-21,Buy,0 Weeks,0.0%,Rise by 0%,1124.72%,Normal Case
