Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2005-09-30,17.52,2013-03-31,29.3,1955 days,2005-06-30/15.7725,67.19%,67.19%,Rise by 27.6%,67.19%
Buy,2013-06-30,30.94,2021-12-31,51.69,2219 days,2013-03-31/29.3,67.09%,67.09%,Rise by 21.93%,134.28%
Buy,2025-03-31,41.15,2025-03-31,41.15,0 days,2024-09-30/39.95,0.00%,0.00%,Rise by 0%,134.28%
