Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2011-01-30,19.1,2013-04-28,30.94,584 days,2010-11-07/18.65,61.92%,61.92%,Rise by 14.89%,61.92%
Buy,2013-09-22,33.16,2018-06-10,26.39,1229 days,2013-05-26/32.98,-20.40%,-20.40%,Rise by 5.7%,41.52%
Buy,2018-09-02,30.96,2021-08-15,50.17,769 days,2018-08-05/30.91,62.05%,62.05%,Rise by 4.75%,103.56%
Buy,2021-12-12,51.12,2022-05-15,39.75,109 days,2021-08-22/50.3,-22.24%,-22.24%,Rise by 4.54%,81.32%
Buy,2024-07-21,39.27,2024-07-21,39.27,0 days,2024-01-07/37.03,0.00%,0.00%,Rise by 0%,81.32%
