Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-03-10,130.3333,2021-11-26,172.9133,2020-11-04-2021-02-16,105.0667-147.99,Buy,187 days,32.67%,Rise by 7.11%,32.67%
2021-03-24,133.9467,2021-03-29,138.29,2021-02-16-2021-03-08,132.57-145.8267,Sell,3 days,-3.24%,Fall by 6.58%,29.43%
2021-04-16,147.2267,2021-08-12,150.7733,2021-03-08-2021-04-05,125.02-149.92,Buy,84 days,2.41%,Rise by 5.37%,31.84%
2021-04-22,141.8633,2021-11-12,174.55,2020-11-04-2021-04-05,105.0667-149.92,Buy,146 days,23.04%,Rise by 5.07%,54.88%
2021-06-08,143.7067,2021-07-21,148.4667,2021-04-05-2021-05-12,132.6433-147.1533,Sell,31 days,-3.31%,Fall by 1.48%,51.57%
2021-09-23,158.1667,2021-09-28,151.0667,2021-08-05-2021-08-19,148.2767-155.1467,Sell,3 days,4.49%,Fall by -12.9%,56.05%
2021-10-06,147.6567,2021-11-26,172.9133,2021-05-12-2021-09-16,128.6733-159.3967,Buy,37 days,17.1%,Rise by 7.11%,73.16%
2021-11-30,176.4133,2021-12-08,182.2067,2021-09-16-2021-10-12,148.0067-156.7633,Sell,6 days,-3.28%,Fall by 12.07%,69.88%
2022-01-12,178.38,2024-02-28,211.63,2020-11-04-2022-01-04,105.0667-186.34,Buy,555 days,18.64%,Rise by 7.88%,88.52%
2022-01-20,160.2133,2022-01-25,153.4,2020-11-04-2022-01-04,105.0667-186.34,Sell,3 days,4.25%,Fall by 8.66%,92.77%
2022-01-26,155.7567,2024-07-18,243.9,2021-10-12-2022-01-04,144.42-186.34,Buy,646 days,56.59%,Rise by -10.45%,149.36%
2022-02-17,157.28,2022-02-23,150.8933,2021-12-07-2022-01-28,151.6767-178.4933,Sell,4 days,4.06%,Fall by 7.14%,153.42%
2022-03-07,142.2733,2022-03-10,147.9767,2021-10-12-2022-01-04,144.42-186.34,Sell,3 days,-4.01%,Fall by 10.13%,149.41%
2022-03-10,147.9767,2022-03-14,140.1133,2021-05-12-2022-01-04,128.6733-186.34,Sell,2 days,5.31%,Fall by 8.32%,154.72%
2022-04-05,149.98,2022-04-05,149.98,2021-12-07-2022-03-14,145.1167-178.4933,Sell,0 days,-0.0%,Fall by 0%,154.72%
2022-04-27,132.2667,2022-04-27,132.2667,2021-07-14-2022-03-14,145.1167-148.2833,Sell,0 days,-0.0%,Fall by 0%,154.72%
2022-05-09,129.4233,2022-05-16,133.7667,2021-05-12-2021-09-16,128.6733-159.3967,Sell,5 days,-3.36%,Fall by 12.13%,151.37%
2022-06-09,134.5467,2022-06-09,134.5467,2021-04-05-2022-05-12,130.3133-147.1533,Sell,0 days,-0.0%,Fall by 0%,151.37%
2022-06-13,122.28,2022-06-16,117.5367,2021-03-08-2021-04-05,125.02-149.92,Sell,3 days,3.88%,Fall by 4.36%,155.25%
2022-06-23,119.0267,2022-07-01,112.4133,2020-11-04-2021-02-16,105.0667-147.99,Sell,6 days,5.56%,Fall by 6.66%,160.8%
2022-08-11,136.5867,2022-08-11,136.5867,2021-02-16-2022-07-05,113.3-145.8267,Sell,0 days,-0.0%,Fall by 0%,160.8%
2022-08-22,130.53,2022-08-29,126.0,2022-06-02-2022-07-05,113.3-139.0367,Sell,5 days,3.47%,Fall by 10.51%,164.27%
2022-09-02,119.6167,2022-09-06,118.2367,2020-11-04-2021-04-05,105.0667-149.92,Sell,2 days,1.15%,Fall by 10.14%,165.43%
2022-09-06,118.2367,2024-01-30,198.22,2022-07-05-2022-08-15,108.9-141.5,Buy,365 days,67.65%,Rise by 19.94%,233.07%
2022-09-23,111.2533,2022-09-30,106.2433,2022-07-05-2022-08-15,108.9-141.5,Sell,5 days,4.5%,Fall by 6.29%,237.58%
2022-11-22,125.8133,2022-11-22,125.8133,2021-09-16-2022-10-13,105.8033-156.7633,Sell,0 days,-0.0%,Fall by 0%,237.58%
2022-12-30,115.9933,2025-10-23,291.06,2022-10-13-2022-12-13,95.94-132.98,Buy,734 days,150.93%,Rise by 5.32%,388.51%
2023-02-09,141.4267,2023-02-14,143.7867,2022-12-13-2022-12-28,114.8467-127.25,Sell,3 days,-1.67%,Fall by 6.13%,386.84%
