Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-04-13,75.09,2021-04-19,74.35,2021-02-17-2021-03-26,76.97-102.44,Sell,4 days,0.99%,Fall by 11.0%,0.99%
2021-09-14,49.32,2021-09-17,48.95,2021-06-28-2021-08-19,44.44-70.305,Sell,3 days,0.75%,Fall by 8.42%,1.74%
2021-10-29,47.74,2021-11-02,48.4,2021-09-07-2021-10-04,45.765-54.153,Sell,2 days,-1.38%,Fall by 10.33%,0.35%
2021-11-23,46.66,2021-11-29,44.92,2021-10-22-2021-11-05,48.07-52.53,Sell,4 days,3.73%,Fall by 10.17%,4.08%
2022-02-17,37.49,2022-02-18,35.6,2021-09-07-2022-01-05,34.96-54.153,Sell,1 days,5.04%,Fall by 20.81%,9.12%
2022-02-25,34.1,2022-02-28,33.46,2021-10-22-2022-01-05,34.96-52.53,Sell,1 days,1.88%,Fall by 36.67%,11.0%
2022-04-11,28.44,2022-04-18,27.33,2021-06-28-2022-03-15,22.88-70.305,Sell,5 days,3.9%,Fall by 11.82%,14.9%
2022-05-24,24.79,2022-05-26,27.42,2021-10-22-2022-03-15,22.88-52.53,Sell,2 days,-10.61%,Fall by -6.42%,4.29%
2022-07-08,32.11,2023-02-01,35.19,2022-03-15-2022-06-27,20.41-34.36,Buy,148 days,9.59%,Rise by -11.28%,13.89%
2022-07-11,29.93,2022-07-29,28.35,2022-03-15-2022-06-27,20.41-34.36,Sell,14 days,5.28%,Fall by 3.67%,19.17%
2022-09-02,28.72,2022-09-06,27.68,2022-06-27-2022-08-02,28.625-33.36,Sell,2 days,3.62%,Fall by 11.27%,22.79%
2022-12-20,29.7,2022-12-20,29.7,2021-09-07-2022-10-24,18.67-54.153,Sell,0 days,-0.0%,Fall by 0%,22.79%
2023-02-02,34.45,2023-02-03,33.35,2022-06-27-2022-10-24,18.67-33.36,Sell,1 days,3.19%,Fall by 13.31%,25.98%
2023-02-08,32.37,2024-10-10,34.69,2022-10-24-2023-01-26,17.22-36.19,Buy,436 days,7.17%,Rise by -1.12%,33.15%
2023-02-10,31.71,2023-02-21,30.16,2022-03-15-2023-01-26,20.41-36.19,Sell,7 days,4.89%,Fall by 6.8%,38.03%
2023-02-21,30.16,2023-02-24,28.91,2022-10-24-2023-01-26,17.22-36.19,Sell,3 days,4.14%,Fall by 7.61%,42.18%
2023-04-06,30.43,2023-04-12,28.6,2023-01-26-2023-03-15,28.4-35.372,Sell,4 days,6.01%,Fall by 11.43%,48.19%
2023-04-25,26.71,2023-05-24,25.87,2021-06-28-2022-10-24,18.67-70.305,Sell,21 days,3.14%,Fall by -2.4%,51.34%
2023-06-26,26.89,2023-06-27,27.75,2023-03-30-2023-05-31,25.01-31.25,Sell,1 days,-3.2%,Fall by 3.21%,48.14%
2023-08-07,30.1,2023-08-10,30.03,2023-06-16-2023-07-06,26.95-29.21,Sell,3 days,0.23%,Fall by 11.66%,48.37%
2023-08-10,30.03,2023-08-10,30.03,2023-05-31-2023-07-31,24.34-32.06,Buy,0 days,0.0%,Rise by 0%,48.37%
2023-10-06,27.61,2023-10-09,27.55,2023-07-31-2023-08-21,27.015-31.395,Sell,1 days,0.22%,Fall by 13.94%,48.59%
2023-11-13,27.2,2023-12-07,26.97,2023-07-31-2023-10-23,26.05-31.395,Sell,18 days,0.85%,Fall by 11.72%,49.44%
2023-12-07,26.97,2024-05-23,29.93,2023-10-23-2023-11-15,25.285-29.09,Buy,120 days,10.98%,Rise by -3.74%,60.41%
2024-01-10,25.1,2024-01-11,25.63,2023-10-23-2023-11-15,25.285-29.09,Sell,1 days,-2.11%,Fall by 3.94%,58.3%
2024-01-16,24.45,2024-01-18,23.71,2023-05-31-2023-07-31,24.34-32.06,Sell,2 days,3.03%,Fall by -3.84%,61.33%
2024-01-22,23.11,2024-01-24,24.94,2021-10-22-2022-10-24,18.67-52.53,Sell,2 days,-7.92%,Fall by 1.28%,53.41%
2024-03-05,24.62,2024-03-07,24.91,2023-11-15-2024-01-22,23.2-28.22,Sell,2 days,-1.18%,Fall by -4.58%,52.23%
2024-03-21,26.59,2024-10-10,34.69,2024-01-22-2024-03-13,22.68-27.53,Buy,145 days,30.46%,Rise by -1.12%,82.69%
2024-05-24,29.88,2024-06-05,29.56,2024-03-13-2024-04-19,25.535-27.013,Sell,8 days,1.07%,Fall by 8.59%,83.76%
2024-06-05,29.56,2025-09-22,41.44,2024-01-22-2024-05-17,22.68-32.635,Buy,338 days,40.19%,Rise by -3.6%,123.95%
2024-07-19,26.87,2024-07-23,27.1,2024-05-17-2024-07-02,27.33-31.85,Sell,2 days,-0.86%,Fall by 8.75%,123.1%
2024-08-07,25.85,2024-08-28,24.73,2024-01-22-2024-05-17,22.68-32.635,Sell,15 days,4.33%,Fall by -26.04%,127.43%
2024-08-26,25.55,2024-08-28,24.73,2024-07-12-2024-08-05,25.85-28.8,Sell,2 days,3.21%,Fall by -26.04%,130.64%
2024-08-28,24.73,2024-08-30,25.69,2023-10-23-2024-05-17,25.285-32.635,Sell,2 days,-3.88%,Fall by -21.33%,126.76%
2024-10-10,34.69,2024-10-15,31.87,2024-01-22-2024-10-07,22.68-39.17,Sell,3 days,8.13%,Fall by 6.34%,134.89%
2024-10-14,34.05,2024-10-14,34.05,2024-05-17-2024-08-28,25.31-31.85,Sell,0 days,-0.0%,Fall by 0%,134.89%
2024-10-15,31.87,2024-10-21,32.21,2022-10-24-2024-10-07,17.22-39.17,Sell,4 days,-1.07%,Fall by 7.33%,133.82%
2024-10-17,31.17,2024-11-07,34.3,2024-08-28-2024-10-07,24.68-39.17,Sell,15 days,-10.04%,Fall by 10.5%,123.78%
2024-10-21,32.21,2024-10-21,32.21,2024-01-22-2024-10-07,22.68-39.17,Buy,0 days,0.0%,Rise by 0%,123.78%
