Symbol,Target for which Price has achieved over 90 percent of gain %,Current Trading Date/Price[$],Entry Signal Date/Price[$],Number of Trades/Historic Win Rate [%],Next Two Target % from Latest Trading Price,"% Gain, Holding Period (days)",Backtested Returns(Win Trades) [%] (Best/Worst/Avg),Remaining Potential Exit Prices [$],Interval,Function,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),SignalType
WPM.TO,152.6243 (Historic Rise or Fall to Pivot),2025-10-14 (Price: 152.16),2025-04-30 (Price: 115.11),10/70.0%,No Next Target,"32.19%, 120 days",50.73%/14.74%/29.84%,No Next Target,Monthly,TRENDPULSE,72.34%/94/220 days (Across ALL Assets),78.1%/105/179 days (Across ALL Assets),target
