Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2010-12-12,7.5,2012-05-06,12.4,364 days,2010-07-11/7.2125,65.41%,65.41%,Rise by 36.19%,65.41%,
Buy,2012-08-05,14.15,2013-06-02,23.78,214 days,2012-06-24/14.0,67.99%,67.99%,Rise by 40.42%,133.40%,
Buy,2013-09-22,25.48,2015-04-26,41.08,414 days,2013-07-28/25.4025,61.26%,61.26%,Rise by 24.32%,194.66%,
Buy,2015-10-25,46.72,2019-10-27,37.19,1044 days,2015-05-24/46.7,-20.40%,-20.40%,Rise by 13.83%,174.26%,
Buy,2020-07-26,38.42,2023-05-21,61.53,734 days,2020-01-19/38.25,60.15%,60.15%,Rise by 24.28%,234.41%,
Buy,2023-10-15,68.41,2023-10-15,68.41,0 days,2023-07-02/68.22,0.00%,0.00%,Rise by 0%,234.41%,
