Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2020-02-14 - 2020-02-19,3 days,2020-02-24,3225.8899,2020-03-02,3090.23,5 days,4.2%,Fall by 15.02%,4.2%,
Buy,2020-02-27 - 2020-03-12,10 days,2020-03-19,2409.3899,2020-04-06,2663.6799,12 days,10.6%,Rise by 22.0%,14.8%,
Sell,2020-04-14 - 2020-04-17,3 days,2020-05-01,2830.71,2020-05-08,2929.8,5 days,-3.5%,Fall by -14.35%,11.3%,
Sell,2020-04-29 - 2020-05-18,13 days,2020-05-22,2955.45,2020-05-27,3036.1299,3 days,-2.7%,Fall by -9.52%,8.5%,
Sell,2020-06-03 - 2020-06-08,3 days,2020-06-12,3041.3101,2020-06-16,3124.74,2 days,-2.7%,Fall by -6.43%,5.8%,
Sell,2020-08-26 - 2020-09-02,5 days,2020-09-08,3331.8401,2020-09-15,3401.2,5 days,-2.1%,Fall by 1.86%,3.7%,
Sell,2020-12-08 - 2020-12-09,1 days,2020-12-22,3687.26,2021-01-07,3803.79,12 days,-3.2%,Fall by -0.73%,0.5%,
Sell,2021-01-25 - 2021-01-26,1 days,2021-01-29,3714.24,2021-02-02,3826.3101,2 days,-3.0%,Fall by -1.46%,-2.5%,
Sell,2021-02-08 - 2021-02-10,2 days,2021-02-18,3913.97,2021-02-19,3906.71,1 days,0.2%,Fall by -3.81%,-2.3%,
Sell,2021-04-12 - 2021-04-16,4 days,2021-05-11,4152.1001,2021-05-13,4112.5,2 days,1.0%,Fall by -0.35%,-1.3%,
Sell,2021-06-14 - 2021-06-15,1 days,2021-06-18,4166.4502,2021-06-24,4266.4902,4 days,-2.4%,Fall by -2.21%,-3.7%,
Sell,2021-07-02 - 2021-07-07,3 days,2021-07-28,4400.6401,2021-08-25,4496.1899,20 days,-2.2%,Fall by 2.28%,-5.9%,
Sell,2021-08-31 - 2021-09-02,2 days,2021-09-08,4514.0698,2021-09-15,4480.7002,5 days,0.7%,Fall by 4.73%,-5.2%,
Buy,2021-09-14 - 2021-09-20,4 days,2021-09-22,4395.6401,2021-11-02,4630.6499,29 days,5.3%,Rise by 7.03%,0.2%,
Sell,2021-11-01 - 2021-11-05,4 days,2021-11-10,4646.71,2021-12-06,4591.6699,18 days,1.2%,Fall by 2.88%,1.4%,
Buy,2021-11-22 - 2021-12-10,14 days,2021-12-15,4709.8501,2022-02-23,4225.5,50 days,-10.3%,Rise by 1.84%,-8.9%,
Sell,2021-12-29 - 2021-12-30,1 days,2022-01-06,4696.0498,2022-01-25,4356.4502,13 days,7.2%,Fall by 7.87%,-1.7%,
Buy,2022-01-21 - 2022-01-24,1 days,2022-01-31,4515.5498,2022-05-09,3991.24,70 days,-11.6%,Rise by 2.57%,-13.3%,
Buy,2022-02-23 - 2022-02-24,1 days,2022-03-15,4262.4502,2022-03-22,4511.6099,5 days,5.8%,Rise by -2.01%,-7.5%,
Sell,2022-03-28 - 2022-03-29,1 days,2022-04-01,4545.8599,2022-04-07,4500.21,4 days,1.0%,Fall by 12.2%,-6.5%,
Buy,2022-04-26 - 2022-05-02,4 days,2022-05-04,4300.1699,2022-06-13,3749.6299,28 days,-12.8%,Rise by -2.87%,-19.3%,
Buy,2022-05-11 - 2022-05-12,1 days,2022-05-23,3973.75,2022-06-02,4176.8198,8 days,5.1%,Rise by 8.34%,-14.1%,
Sell,2022-05-31 - 2022-06-02,2 days,2022-06-08,4115.77,2022-06-15,3789.99,5 days,7.9%,Fall by 10.27%,-6.2%,
Buy,2022-06-14 - 2022-06-17,3 days,2022-07-01,3825.3301,2022-07-27,4023.6101,18 days,5.2%,Rise by 12.54%,-1.0%,
Sell,2022-07-29 - 2022-08-01,1 days,2022-08-05,4145.1899,2022-08-08,4140.0601,1 days,0.1%,Fall by 10.9%,-0.9%,
Buy,2022-09-23 - 2022-09-30,5 days,2022-10-04,3790.9299,2022-11-11,3992.9299,28 days,5.3%,Rise by 7.63%,4.4%,
Sell,2022-10-26 - 2022-10-28,2 days,2022-11-03,3719.8899,2022-11-07,3806.8,2 days,-2.3%,Fall by -1.7%,2.1%,
Sell,2022-11-14 - 2022-11-15,1 days,2022-11-29,3957.6299,2022-11-30,4080.1101,1 days,-3.1%,Fall by 4.41%,-1.0%,
Sell,2022-11-25 - 2022-12-01,4 days,2022-12-06,3941.26,2022-12-07,3933.9199,1 days,0.2%,Fall by 4.01%,-0.8%,
Buy,2022-12-19 - 2022-12-22,3 days,2022-12-29,3849.28,2023-01-26,4060.4299,20 days,5.5%,Rise by 8.59%,4.6%,
Sell,2023-01-13 - 2023-01-17,2 days,2023-01-25,4016.22,2023-02-01,4119.21,5 days,-2.6%,Fall by 4.0%,2.1%,
Buy,2023-02-23 - 2023-03-01,4 days,2023-03-03,4045.6399,2023-06-02,4282.3701,65 days,5.9%,Rise by 3.06%,7.9%,
Sell,2023-04-03 - 2023-04-04,1 days,2023-04-20,4129.79,2023-06-01,4221.02,30 days,-2.2%,Fall by -5.81%,5.7%,
Sell,2023-06-14 - 2023-06-16,2 days,2023-06-22,4381.8901,2023-06-27,4378.4102,3 days,0.1%,Fall by 0.28%,5.8%,
Sell,2023-07-19 - 2023-07-27,6 days,2023-08-02,4513.3901,2023-08-14,4489.7202,8 days,0.5%,Fall by 3.18%,6.3%,
Buy,2023-09-22 - 2023-10-03,7 days,2023-10-09,4335.6602,2023-12-12,4643.7002,46 days,7.1%,Rise by 20.95%,13.4%,
Sell,2023-12-13 - 2023-12-14,1 days,2024-01-02,4742.8301,2024-01-19,4839.8101,13 days,-2.0%,Fall by -4.73%,11.4%,
Sell,2024-02-09 - 2024-02-12,1 days,2024-02-21,4981.7998,2024-02-22,5087.0298,1 days,-2.1%,Fall by 0.29%,9.3%,
Sell,2024-03-04 - 2024-03-08,4 days,2024-03-14,5150.48,2024-03-18,5149.4199,2 days,0.0%,Fall by 3.56%,9.3%,
Sell,2024-03-21 - 2024-03-28,5 days,2024-04-08,5202.3901,2024-04-11,5199.0601,3 days,0.1%,Fall by 0.31%,9.4%,
Sell,2024-05-15 - 2024-05-16,1 days,2024-05-22,5307.0098,2024-05-24,5304.7202,2 days,0.0%,Fall by 2.27%,9.4%,
Sell,2024-07-08 - 2024-07-16,6 days,2024-07-19,5505.0,2024-07-26,5459.1001,5 days,0.8%,Fall by 1.75%,10.2%,
Buy,2024-07-26 - 2024-08-05,6 days,2024-08-07,5199.5,2024-08-15,5543.2202,6 days,6.6%,Rise by 8.63%,16.9%,
Sell,2024-08-21 - 2024-08-22,1 days,2024-08-28,5592.1802,2024-08-29,5591.96,1 days,0.0%,Fall by -1.86%,16.9%,
Sell,2024-09-25 - 2024-09-26,1 days,2024-10-02,5709.54,2024-10-03,5699.9399,1 days,0.2%,Fall by 0.07%,17.0%,
Sell,2024-10-11 - 2024-10-14,1 days,2024-10-21,5853.98,2024-10-24,5809.8599,3 days,0.8%,Fall by -0.22%,17.8%,
Sell,2024-11-08 - 2024-11-11,1 days,2024-11-14,5949.1699,2024-11-18,5893.6201,2 days,0.9%,Fall by 1.38%,18.7%,
Sell,2024-12-04 - 2024-12-06,2 days,2024-12-13,6051.0898,2024-12-23,5974.0698,6 days,1.3%,Fall by 3.7%,20.0%,
Buy,2024-12-20 - 2025-01-02,9 days,2025-01-06,5975.3799,2025-04-04,5074.0801,64 days,-15.1%,Rise by 2.82%,4.9%,
Sell,2025-01-23 - 2025-01-24,1 days,2025-02-21,6013.1299,2025-02-26,5956.0601,3 days,0.9%,Fall by 8.18%,5.8%,
Buy,2025-02-27 - 2025-03-03,2 days,2025-03-05,5842.6299,2025-04-04,5074.0801,22 days,-13.2%,Rise by -1.13%,-7.3%,
Sell,2025-04-28 - 2025-05-02,4 days,2025-05-21,5844.6099,2025-06-03,5970.3701,9 days,-2.2%,Fall by -6.73%,-9.5%,
Sell,2025-06-10 - 2025-06-11,1 days,2025-06-18,5980.8701,2025-06-26,6141.02,6 days,-2.7%,Fall by -4.3%,-12.1%,
Sell,2025-08-14 - 2025-08-15,1 days,2025-08-21,6370.1699,2025-08-28,6501.8599,5 days,-2.1%,Fall by -2.86%,-14.2%,
Sell,2025-09-15 - 2025-09-16,1 days,2025-09-25,6604.7202,2025-10-06,6740.2798,7 days,-2.1%,Fall by -3.57%,-16.3%,
