Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2012-01-01,6111.85,2012-01-15,6653.55,Sell,9 days,Fall by -11.020000%,-8.86
2012-09-23,7650.35,2012-10-28,7882.25,Buy,24 days,Rise by 14.330000%,3.03
2012-09-30,7840.55,2012-12-30,8468.45,Buy,64 days,Rise by 11.560000%,8.01
2013-02-17,7925.2,2013-03-31,7401.6,Sell,29 days,Fall by 7.650000%,6.61
2013-03-24,7317.25,2013-05-05,7897.1,Sell,29 days,Fall by -0.030000%,-7.92
2013-06-23,7319.2,2013-08-25,6640.55,Sell,44 days,Fall by 9.970000%,9.27
2013-07-28,7120.9,2013-08-25,6640.55,Sell,19 days,Fall by -5.380000%,6.75
2013-09-01,6589.8,2013-09-15,6996.95,Sell,9 days,Fall by -13.870000%,-6.18
2013-10-27,7366.0,2013-12-01,7682.4,Buy,24 days,Rise by 9.080000%,4.3
2014-05-25,10459.3,2014-08-17,10809.85,Buy,59 days,Rise by 13.930000%,3.35
2015-05-03,12689.6,2015-07-05,13279.95,Sell,44 days,Fall by 0.770000%,-4.65
2015-12-27,13337.35,2016-07-31,14772.75,Buy,154 days,Rise by -13.880000%,10.76
2016-01-24,12221.45,2016-03-06,12314.15,Sell,29 days,Fall by -17.520000%,-0.76
2016-07-03,13973.8,2016-07-31,14772.75,Buy,19 days,Rise by 15.010000%,5.72
2016-07-10,14077.45,2016-08-07,14827.3,Buy,19 days,Rise by 14.160000%,5.33
2016-07-17,14282.2,2016-08-21,15188.15,Buy,24 days,Rise by 12.530000%,6.34
2017-04-09,17398.15,2017-05-14,18240.4,Buy,24 days,Rise by 6.150000%,4.84
2017-06-11,17993.9,2017-08-06,18365.25,Buy,39 days,Rise by 2.640000%,2.06
2017-06-18,18002.55,2017-08-06,18365.25,Buy,34 days,Rise by 5.270000%,2.01
2017-07-16,18278.85,2017-11-05,19778.75,Buy,79 days,Rise by 3.680000%,8.21
2017-11-05,19778.75,2018-01-21,21308.8,Buy,54 days,Rise by 9.690000%,7.74
2017-12-31,21133.5,2020-03-01,16786.35,Buy,564 days,Rise by -11.170000%,-20.57
2018-01-07,21499.85,2020-03-01,16786.35,Buy,559 days,Rise by -12.680000%,-21.92
2018-03-04,19512.3,2018-04-15,19676.2,Sell,29 days,Fall by 7.470000%,-0.84
2018-05-13,19507.1,2018-06-10,18830.6,Sell,19 days,Fall by 7.440000%,3.47
2018-05-27,18787.4,2018-07-22,18055.15,Sell,39 days,Fall by 3.900000%,3.9
2018-09-16,19389.15,2018-10-14,16746.0,Sell,19 days,Fall by 10.100000%,13.63
2018-09-30,17154.35,2018-11-04,17430.95,Sell,24 days,Fall by 5.480000%,-1.61
2018-10-07,16299.75,2018-11-04,17430.95,Sell,19 days,Fall by 0.520000%,-6.94
2018-12-23,17704.8,2020-03-01,16786.35,Buy,309 days,Rise by 3.060000%,-5.19
2019-02-17,16214.65,2019-03-10,17379.15,Sell,14 days,Fall by -4.080000%,-7.18
2019-07-28,16165.35,2019-09-01,15652.2,Sell,24 days,Fall by 21.680000%,3.17
2019-10-13,15558.85,2019-11-03,16880.75,Sell,14 days,Fall by 18.620000%,-8.5
2019-11-24,16867.65,2020-02-09,18367.5,Buy,54 days,Rise by 8.890000%,8.89
2020-01-26,18357.2,2020-12-13,20437.2,Buy,229 days,Rise by -20.420000%,11.33
2020-03-08,16375.15,2020-04-05,11316.75,Sell,19 days,Fall by 22.470000%,30.89
2020-11-15,18353.4,2020-12-13,20437.2,Buy,19 days,Rise by 66.020000%,11.35
2020-11-29,19715.1,2021-01-24,21659.05,Buy,39 days,Rise by 61.940000%,9.86
2021-08-22,27124.75,2021-09-05,29060.05,Sell,9 days,Fall by -9.170000%,-7.13
2021-09-26,30143.6,2022-09-25,31078.7,Buy,259 days,Rise by 6.120000%,3.1
2021-10-10,31437.75,2022-10-16,30524.45,Buy,264 days,Rise by 1.760000%,-2.91
2021-11-14,31925.85,2022-10-16,30524.45,Buy,239 days,Rise by 0.200000%,-4.39
2022-01-30,29804.9,2022-03-13,28210.35,Sell,29 days,Fall by 9.120000%,5.35
2022-02-20,28934.35,2022-03-27,29274.55,Sell,24 days,Fall by 6.390000%,-1.18
2022-04-24,30315.85,2022-05-29,27657.25,Sell,24 days,Fall by 14.640000%,8.77
2022-08-21,31005.0,2023-05-28,33425.1,Buy,199 days,Rise by 5.040000%,7.81
2022-09-11,32035.9,2023-06-04,33966.8,Buy,189 days,Rise by 1.660000%,6.03
2022-11-20,30916.7,2023-04-09,30353.8,Sell,99 days,Fall by 4.370000%,1.82
2023-06-04,33966.8,2023-07-09,36076.8,Buy,24 days,Rise by 20.640000%,6.21
2023-06-11,34153.05,2023-07-16,36528.95,Buy,24 days,Rise by 19.980000%,6.96
2023-06-18,35144.3,2023-07-30,37357.15,Buy,29 days,Rise by 16.600000%,6.3
2023-12-03,43382.4,2024-01-21,47815.95,Buy,34 days,Rise by 13.590000%,10.22
2023-12-17,45586.55,2024-01-28,47208.65,Buy,29 days,Rise by 8.100000%,3.56
2024-01-07,47396.3,2024-04-28,50624.1,Buy,79 days,Rise by 3.970000%,6.81
2024-03-31,48075.75,2024-05-19,51604.9,Buy,34 days,Rise by 25.600000%,7.34
2025-11-02,59825.9,2025-11-02,59825.9,Buy,0 days,Rise by 0.000000%,0.0
