Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2023-09-16 - 2023-09-19,1 days,2023-09-22,26579.5684,2023-09-23,26579.3906,0 days,0.0%,Fall by -0.67%,117.2%,
Sell,2023-10-22 - 2023-10-24,1 days,2023-10-27,33909.8008,2023-11-01,35437.2539,3 days,-4.5%,Fall by -16.51%,112.7%,
Sell,2023-11-02 - 2023-11-09,5 days,2023-11-12,37054.5195,2023-11-16,36154.7695,3 days,2.4%,Fall by -6.62%,115.2%,
Sell,2023-11-20 - 2023-11-22,2 days,2023-11-26,37479.1211,2023-12-01,38688.75,4 days,-3.2%,Fall by -5.41%,111.9%,
Sell,2023-12-05 - 2023-12-08,3 days,2023-12-11,41243.832,2023-12-13,42890.7422,2 days,-4.0%,Fall by 4.21%,108.0%,
Sell,2023-12-23 - 2024-01-02,6 days,2024-01-05,44162.6914,2024-01-06,43989.1953,0 days,0.4%,Fall by 10.54%,108.3%,
Buy,2023-12-31 - 2024-01-03,2 days,2024-01-09,46139.7305,2024-01-18,41262.0586,7 days,-10.6%,Rise by -14.37%,97.8%,
Sell,2024-01-10 - 2024-01-11,1 days,2024-01-14,41796.2695,2024-01-16,43154.9453,1 days,-3.3%,Fall by -48.13%,94.5%,
Sell,2024-02-14 - 2024-02-15,1 days,2024-02-22,51304.9727,2024-02-26,54522.4023,2 days,-6.3%,Fall by -20.68%,88.3%,
Sell,2024-03-13 - 2024-03-14,1 days,2024-03-17,68390.625,2024-03-18,67548.5938,0 days,1.2%,Fall by 10.4%,89.5%,
Sell,2024-03-31 - 2024-04-08,5 days,2024-04-13,63821.4727,2024-04-14,65738.7266,0 days,-3.0%,Fall by 8.72%,86.5%,
Sell,2024-05-20 - 2024-05-21,1 days,2024-05-24,68526.1016,2024-05-30,68364.9922,4 days,0.2%,Fall by 12.04%,86.7%,
Buy,2024-06-23 - 2024-06-24,0 days,2024-06-29,60887.3789,2024-07-15,64870.1523,10 days,6.5%,Rise by 12.1%,93.3%,
Sell,2024-07-21 - 2024-07-22,0 days,2024-07-25,65777.2266,2024-07-26,67912.0625,1 days,-3.2%,Fall by 14.81%,90.0%,
Sell,2024-07-22 - 2024-07-27,4 days,2024-07-31,64619.25,2024-08-06,56034.3164,4 days,13.3%,Fall by 10.92%,103.3%,
Buy,2024-08-04 - 2024-08-05,0 days,2024-08-13,60609.5664,2024-08-23,64094.3555,8 days,5.7%,Rise by 6.14%,109.0%,
Sell,2024-08-18 - 2024-08-21,2 days,2024-08-27,59504.1328,2024-08-29,59388.1797,2 days,0.2%,Fall by -1.29%,109.2%,
Buy,2024-09-03 - 2024-09-05,2 days,2024-09-07,54139.6875,2024-09-09,57019.5352,0 days,5.3%,Rise by 21.7%,114.6%,
Sell,2024-09-20 - 2024-09-23,1 days,2024-09-29,65635.3047,2024-10-04,62067.4766,4 days,5.4%,Fall by -41.15%,120.0%,
Sell,2024-10-20 - 2024-10-21,0 days,2024-10-26,67014.6953,2024-10-28,69907.7578,0 days,-4.3%,Fall by -38.24%,115.7%,
Sell,2024-11-11 - 2024-11-13,2 days,2024-11-17,89845.8516,2024-11-19,92343.7891,1 days,-2.8%,Fall by -3.11%,112.9%,
Buy,2024-12-31 - 2025-01-09,7 days,2025-01-14,96534.0469,2025-01-17,104462.0391,3 days,8.2%,Rise by 1.86%,121.1%,
Sell,2025-01-18 - 2025-01-20,0 days,2025-02-01,100655.9062,2025-02-04,97871.8203,1 days,2.8%,Fall by 11.84%,123.9%,
Buy,2025-02-02 - 2025-02-03,0 days,2025-02-08,96482.4531,2025-02-26,84347.0234,12 days,-12.6%,Rise by 1.92%,111.3%,
Buy,2025-02-26 - 2025-02-28,2 days,2025-03-08,86154.5938,2025-04-08,76271.9531,21 days,-11.5%,Rise by 1.56%,99.8%,
Buy,2025-03-31 - 2025-04-03,3 days,2025-04-05,83504.7969,2025-04-22,93441.8906,11 days,11.9%,Rise by 33.73%,111.7%,
Sell,2025-04-24 - 2025-04-25,1 days,2025-04-30,94207.3125,2025-05-02,96910.0703,2 days,-2.9%,Fall by -7.82%,108.9%,
Sell,2025-07-13 - 2025-07-14,0 days,2025-07-19,117939.9766,2025-07-21,117439.5391,0 days,0.4%,Fall by 4.59%,109.3%,
Sell,2025-08-13 - 2025-08-14,1 days,2025-08-19,112831.1797,2025-08-22,116874.0859,3 days,-3.6%,Fall by 4.07%,105.7%,
Buy,2025-08-21 - 2025-08-22,1 days,2025-08-31,108236.7109,2025-09-10,113955.3594,7 days,5.3%,Rise by 8.22%,111.0%,
Buy,2025-08-31 - 2025-09-01,0 days,2025-10-11,110807.8828,2025-10-11,110807.8828,0 days,0.0%,Rise by -1.22%,111.0%,
Sell,2025-09-12 - 2025-09-18,4 days,2025-09-21,115306.0938,2025-09-26,109712.8281,4 days,4.9%,Fall by 7.67%,115.8%,
Sell,2025-10-03 - 2025-10-06,1 days,2025-10-09,121705.5859,2025-10-11,110807.8828,1 days,9.0%,Fall by 10.87%,124.8%,
