Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-03-02,54.63,2021-03-02,54.63,2020-11-04-2021-02-16,46.0-58.29,Buy,0 days,0.0%,Rise by 0%,0.0%
2021-04-13,53.45,2021-04-14,53.72,2021-02-16-2021-03-25,52.07-57.79,Sell,1 days,-0.51%,Fall by 3.18%,-0.51%
2021-06-08,55.44,2021-06-18,54.23,2021-04-28-2021-05-13,52.51-54.76,Sell,8 days,2.18%,Fall by 2.93%,1.68%
2021-06-18,54.23,2021-06-18,54.23,2021-03-25-2021-06-01,51.52-56.18,Buy,0 days,0.0%,Rise by 0%,1.68%
2021-08-11,52.32,2021-08-11,52.32,2021-04-28-2021-07-27,50.57-54.76,Sell,0 days,-0.0%,Fall by 0%,1.68%
2021-08-17,50.32,2021-08-24,51.39,2021-03-25-2021-06-01,51.52-56.18,Sell,5 days,-2.13%,Fall by 3.5%,-0.45%
2021-09-14,52.19,2021-09-14,52.19,2021-02-16-2021-08-20,49.59-57.79,Sell,0 days,-0.0%,Fall by 0%,-0.45%
2021-10-27,51.62,2021-10-27,51.62,2021-02-16-2021-10-06,49.71-57.79,Sell,0 days,-0.0%,Fall by 0%,-0.45%
2022-01-07,48.89,2022-01-07,48.89,2021-09-07-2021-12-20,47.49-53.25,Sell,0 days,-0.0%,Fall by 0%,-0.45%
2022-02-17,49.21,2022-02-17,49.21,2021-06-01-2022-01-28,47.32-55.82,Sell,0 days,-0.0%,Fall by 0%,-0.45%
2022-03-01,46.11,2022-03-04,44.62,2020-11-04-2021-02-16,46.0-58.29,Sell,3 days,3.23%,Fall by 10.91%,2.78%
2022-04-11,44.37,2022-04-11,44.37,2021-04-28-2022-03-15,41.67-54.76,Sell,0 days,-0.0%,Fall by 0%,2.78%
2022-06-13,39.69,2022-06-15,40.77,2022-04-04-2022-05-12,39.75-46.34,Sell,2 days,-2.72%,Fall by 5.74%,0.06%
2022-07-06,39.3,2022-07-07,40.09,2021-04-28-2022-05-12,39.75-54.76,Sell,1 days,-2.01%,Fall by 10.25%,-1.95%
2022-08-04,40.02,2022-08-04,40.02,2021-04-28-2022-07-14,38.5-54.76,Sell,0 days,-0.0%,Fall by 0%,-1.95%
2022-08-26,40.01,2022-08-26,40.01,2022-07-14-2022-08-11,38.05-41.2,Buy,0 days,0.0%,Rise by 0%,-1.95%
2022-09-21,37.07,2022-09-26,35.54,2022-07-14-2022-08-11,38.05-41.2,Sell,3 days,4.13%,Fall by 4.53%,2.18%
2022-11-22,37.64,2022-11-22,37.64,2022-04-04-2022-10-24,34.01-46.34,Sell,0 days,-0.0%,Fall by 0%,2.18%
2023-02-02,41.62,2023-02-06,40.28,2022-12-01-2022-12-22,38.11-39.25,Sell,2 days,3.22%,Fall by 7.47%,5.4%
2023-02-08,40.39,2023-02-08,40.39,2022-10-24-2023-01-26,33.49-42.53,Buy,0 days,0.0%,Rise by 0%,5.4%
2023-03-17,37.61,2023-04-27,38.93,2022-07-14-2023-01-26,38.05-42.53,Sell,29 days,-3.51%,Fall by 1.9%,1.89%
2023-04-10,39.43,2023-04-11,39.67,2023-01-26-2023-03-15,37.28-42.21,Sell,1 days,-0.61%,Fall by 3.73%,1.28%
2023-04-27,38.93,2023-06-22,39.75,2023-03-15-2023-04-18,36.9-40.01,Buy,40 days,2.11%,Rise by 5.53%,3.39%
2023-06-26,39.3,2023-06-27,39.7,2023-04-18-2023-05-31,38.25-39.74,Sell,1 days,-1.02%,Fall by 3.27%,2.37%
2023-08-07,40.48,2023-08-10,40.15,2023-06-16-2023-07-06,39.23-40.77,Sell,3 days,0.82%,Fall by 3.79%,3.18%
2023-08-10,40.15,2025-09-22,53.27,2023-05-31-2023-07-31,37.91-42.0,Buy,552 days,32.68%,Rise by 3.81%,35.86%
2023-09-11,39.19,2023-09-25,38.3,2023-07-31-2023-08-18,38.48-41.72,Sell,10 days,2.27%,Fall by 4.62%,38.13%
2023-10-03,37.26,2023-10-06,37.83,2023-05-31-2023-07-31,37.91-42.0,Sell,3 days,-1.53%,Fall by 3.44%,36.6%
2023-10-18,37.46,2023-10-25,36.74,2023-06-16-2023-10-04,37.26-40.77,Sell,5 days,1.92%,Fall by -6.12%,38.52%
2023-10-27,36.53,2023-11-29,39.48,2023-03-15-2023-07-31,36.9-42.0,Sell,23 days,-8.08%,Fall by 1.62%,30.45%
2023-11-13,38.34,2023-11-13,38.34,2023-06-16-2023-10-23,36.91-40.77,Sell,0 days,-0.0%,Fall by 0%,30.45%
2023-11-28,39.71,2023-12-07,39.18,2022-12-01-2023-10-23,36.91-39.25,Sell,7 days,1.33%,Fall by 3.83%,31.78%
2024-01-19,38.39,2024-04-12,40.53,2023-10-23-2023-12-28,36.38-40.44,Buy,60 days,5.57%,Rise by 8.04%,37.36%
2024-01-31,38.39,2024-02-02,38.65,2023-12-28-2024-01-17,37.7-40.22,Sell,2 days,-0.68%,Fall by -2.74%,36.68%
2024-06-06,42.52,2024-10-10,46.03,2024-01-17-2024-05-17,37.48-43.87,Buy,90 days,8.25%,Rise by -0.54%,44.94%
2024-06-27,42.51,2024-07-29,42.22,2024-05-17-2024-06-04,41.72-43.55,Sell,22 days,0.68%,Fall by 1.04%,45.62%
2024-07-29,42.22,2025-07-09,48.29,2024-01-17-2024-07-12,37.48-44.64,Buy,247 days,14.38%,Rise by 3.4%,59.99%
2024-08-30,43.37,2024-09-06,41.78,2024-07-12-2024-08-05,40.69-44.46,Sell,5 days,3.67%,Fall by -2.8%,63.66%
2024-10-17,45.47,2025-07-09,48.29,2024-01-17-2024-10-07,37.48-47.44,Buy,189 days,6.2%,Rise by 3.4%,69.86%
2024-10-28,45.32,2025-07-09,48.29,2024-08-05-2024-10-07,39.39-47.44,Buy,182 days,6.55%,Rise by 3.4%,76.42%
2024-12-16,43.79,2024-12-18,41.96,2024-10-07-2024-11-29,43.3-47.02,Sell,2 days,4.18%,Fall by 2.74%,80.6%
2025-01-14,41.27,2025-01-15,41.81,2024-08-23-2024-09-11,42.3-43.44,Sell,1 days,-1.31%,Fall by -2.44%,79.29%
2025-02-06,43.24,2025-03-05,44.48,2024-12-09-2025-01-13,40.83-44.73,Sell,19 days,-2.87%,Fall by 12.16%,76.42%
2025-03-05,44.48,2025-03-05,44.48,2025-01-13-2025-02-21,40.61-45.42,Buy,0 days,0.0%,Rise by 0%,76.42%
2025-04-08,38.52,2025-04-10,40.48,2025-01-13-2025-02-21,40.61-45.42,Sell,2 days,-5.09%,Fall by -12.45%,71.33%
2025-05-29,46.08,2025-09-08,50.91,2024-04-09-2024-08-05,40.69-41.6,Sell,72 days,-10.48%,Fall by -2.02%,60.85%
2025-06-18,46.6,2025-06-18,46.6,2024-05-17-2025-04-08,40.25-43.55,Sell,0 days,-0.0%,Fall by 0%,60.85%
2025-10-14,52.97,2025-10-14,52.97,2025-07-23-2025-08-01,48.38-49.69,Sell,0 days,-0.0%,Fall by 0%,60.85%
