Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2015-11-22,37.86,2016-04-10,24.36,2015-11-15,Buy,20 Weeks,-35.66%,Rise by -35.92%,-35.66%,Absolute Extrema Case
2015-12-06,36.82,2016-04-10,24.36,2015-11-29,Buy,18 Weeks,-33.84%,Rise by -36.34%,-69.5%,Normal Case
2016-01-24,23.44,2016-04-10,24.36,2016-01-17,Buy,11 Weeks,3.92%,Rise by 6.06%,-65.57%,Absolute Extrema Case
2016-02-07,21.64,2016-04-10,24.36,2016-01-31,Buy,9 Weeks,12.57%,Rise by 14.88%,-53.0%,Normal Case
2016-02-21,23.12,2016-05-01,23.92,2016-02-07,Buy,10 Weeks,3.46%,Rise by 7.53%,-49.54%,Normal Case
2016-06-26,22.92,2016-09-04,25.12,2016-06-19,Buy,10 Weeks,9.6%,Rise by 11.3%,-39.94%,Normal Case
2016-07-03,23.59,2016-09-04,25.12,2016-06-26,Buy,9 Weeks,6.49%,Rise by 8.14%,-33.46%,Normal Case
2016-08-21,25.51,2016-12-18,23.95,2016-08-14,Buy,17 Weeks,-6.12%,Rise by 1.65%,-39.57%,Normal Case
2016-09-04,25.12,2016-12-18,23.95,2016-08-28,Buy,15 Weeks,-4.66%,Rise by 3.22%,-44.23%,Normal Case
2016-10-16,24.7,2016-12-18,23.95,2016-08-07,Buy,9 Weeks,-3.04%,Rise by 4.98%,-47.27%,Local Extrema Case
2016-10-16,24.7,2016-12-18,23.95,2016-10-09,Buy,9 Weeks,-3.04%,Rise by 4.98%,-50.3%,Normal Case
2016-10-23,24.7,2017-03-12,24.74,2016-10-02,Buy,20 Weeks,0.16%,Rise by 3.0%,-50.14%,Normal Case
2016-10-30,24.65,2017-03-12,24.74,2016-10-23,Buy,19 Weeks,0.37%,Rise by 3.2%,-49.78%,Normal Case
2016-11-13,25.11,2017-03-12,24.74,2016-10-30,Buy,17 Weeks,-1.47%,Rise by 1.31%,-51.25%,Normal Case
2017-01-08,24.25,2017-03-12,24.74,2016-12-25,Buy,9 Weeks,2.02%,Rise by 4.91%,-49.23%,Normal Case
2017-01-29,24.91,2017-04-23,25.03,2017-01-22,Buy,12 Weeks,0.48%,Rise by 2.13%,-48.75%,Normal Case
2017-03-19,24.96,2017-08-20,28.15,2017-03-05,Buy,22 Weeks,12.78%,Rise by 26.32%,-35.97%,Normal Case
2017-03-26,25.4,2017-08-20,28.15,2017-03-19,Buy,21 Weeks,10.83%,Rise by 24.13%,-25.14%,Normal Case
2017-04-16,25.4,2017-08-20,28.15,2017-04-09,Buy,18 Weeks,10.83%,Rise by 24.13%,-14.32%,Normal Case
2017-05-21,24.68,2017-08-20,28.15,2017-05-14,Buy,13 Weeks,14.06%,Rise by 27.76%,-0.26%,Normal Case
2017-07-02,27.26,2017-09-24,29.53,2017-06-25,Buy,12 Weeks,8.33%,Rise by 15.66%,8.07%,Normal Case
2017-08-13,27.42,2017-12-10,30.49,2017-07-23,Buy,17 Weeks,11.2%,Rise by 14.99%,19.27%,Normal Case
2017-08-20,28.15,2017-12-10,30.49,2015-11-08,Buy,16 Weeks,8.31%,Rise by 12.01%,27.58%,Tangent Case
2017-08-20,28.15,2017-12-10,30.49,2017-08-13,Buy,16 Weeks,8.31%,Rise by 12.01%,35.89%,Normal Case
2017-08-27,29.05,2017-12-10,30.49,2017-08-20,Buy,15 Weeks,4.96%,Rise by 8.54%,40.85%,Normal Case
2017-11-19,31.38,2018-02-11,29.77,2017-11-12,Buy,12 Weeks,-5.13%,Rise by 11.06%,35.72%,Normal Case
2017-12-31,31.03,2019-04-21,30.42,2017-12-24,Buy,68 Weeks,-1.97%,Rise by -10.96%,33.75%,Normal Case
2018-02-04,33.39,2019-04-21,30.42,2018-01-21,Buy,63 Weeks,-8.89%,Rise by -11.2%,24.86%,Normal Case
2018-04-08,30.28,2019-04-21,30.42,2017-12-10,Buy,54 Weeks,0.46%,Rise by -12.38%,25.32%,Local Extrema Case
2018-04-08,30.28,2019-04-21,30.42,2018-04-01,Buy,54 Weeks,0.46%,Rise by -12.38%,25.78%,Normal Case
2018-05-13,30.62,2019-04-21,30.42,2018-04-22,Buy,49 Weeks,-0.65%,Rise by -13.36%,25.13%,Normal Case
2018-09-30,25.35,2019-04-21,30.42,2015-12-13,Buy,29 Weeks,20.0%,Rise by -14.48%,45.13%,Tangent Case
2018-10-07,24.54,2019-04-21,30.42,2018-09-23,Buy,28 Weeks,23.96%,Rise by -11.65%,69.09%,Normal Case
2018-10-28,23.28,2019-04-21,30.42,2018-10-21,Buy,25 Weeks,30.67%,Rise by 32.26%,99.76%,Normal Case
2018-11-18,24.17,2019-04-21,30.42,2018-11-11,Buy,22 Weeks,25.86%,Rise by 27.39%,125.62%,Normal Case
2018-12-09,22.99,2019-04-21,30.42,2018-12-02,Buy,19 Weeks,32.32%,Rise by 33.93%,157.94%,Normal Case
2019-03-10,26.9,2019-07-21,27.82,2019-02-24,Buy,19 Weeks,3.42%,Rise by 5.28%,161.36%,Normal Case
2019-03-17,28.11,2019-07-21,27.82,2019-03-03,Buy,18 Weeks,-1.03%,Rise by 0.75%,160.33%,Normal Case
2019-03-31,28.73,2019-07-21,27.82,2016-01-03,Buy,16 Weeks,-3.17%,Rise by -10.41%,157.16%,Tangent Case
2019-06-02,26.12,2019-09-29,26.97,2019-05-26,Buy,17 Weeks,3.25%,Rise by 8.42%,160.41%,Normal Case
2020-01-05,29.89,2020-03-22,24.65,2019-12-29,Buy,11 Weeks,-17.53%,Rise by -17.53%,142.88%,Normal Case
2020-03-01,28.57,2020-05-24,26.88,2019-12-08,Buy,12 Weeks,-5.92%,Rise by 20.55%,136.97%,Local Extrema Case
2020-03-01,28.57,2020-05-24,26.88,2020-02-16,Buy,12 Weeks,-5.92%,Rise by 20.55%,131.05%,Normal Case
2020-03-08,29.49,2020-05-24,26.88,2020-02-23,Buy,11 Weeks,-8.85%,Rise by -11.87%,122.2%,Normal Case
2020-03-29,25.72,2020-08-02,33.76,2020-03-22,Buy,18 Weeks,31.26%,Rise by 33.9%,153.46%,Normal Case
2020-04-19,26.98,2020-08-02,33.76,2020-02-09,Buy,15 Weeks,25.13%,Rise by 27.65%,178.59%,Local Extrema Case
2020-05-10,28.0,2020-08-02,33.76,2020-05-03,Buy,12 Weeks,20.57%,Rise by 23.0%,199.16%,Normal Case
2020-05-17,27.26,2020-08-02,33.76,2020-05-10,Buy,11 Weeks,23.84%,Rise by 26.34%,223.01%,Normal Case
2020-06-14,28.35,2020-09-20,35.33,2020-06-07,Buy,14 Weeks,24.62%,Rise by 26.21%,247.63%,Normal Case
2020-07-05,31.14,2020-09-20,35.33,2020-06-28,Buy,11 Weeks,13.46%,Rise by 14.9%,261.08%,Normal Case
2020-09-06,35.33,2020-11-29,38.6,2020-08-30,Buy,12 Weeks,9.26%,Rise by 29.27%,270.34%,Normal Case
2020-09-20,35.33,2020-11-29,38.6,2020-09-13,Buy,10 Weeks,9.26%,Rise by 29.27%,279.59%,Normal Case
2020-11-01,35.81,2021-01-31,41.34,2020-10-11,Buy,13 Weeks,15.44%,Rise by 27.53%,295.04%,Normal Case
2021-01-10,42.64,2021-05-16,39.87,2021-01-03,Buy,18 Weeks,-6.5%,Rise by -10.67%,288.54%,Normal Case
2021-05-16,39.87,2021-09-26,37.8,2021-04-25,Buy,19 Weeks,-5.19%,Rise by 1.13%,283.35%,Normal Case
2021-05-23,39.89,2021-09-26,37.8,2021-05-09,Buy,18 Weeks,-5.24%,Rise by 1.08%,278.11%,Normal Case
2021-06-06,41.66,2021-09-26,37.8,2021-05-30,Buy,16 Weeks,-9.27%,Rise by -10.23%,268.84%,Normal Case
2021-07-25,39.55,2021-09-26,37.8,2021-07-11,Buy,9 Weeks,-4.42%,Rise by 1.95%,264.42%,Normal Case
2021-08-22,37.4,2021-11-14,38.91,2021-08-01,Buy,12 Weeks,4.04%,Rise by 7.81%,268.46%,Normal Case
2021-09-12,39.48,2021-11-14,38.91,2021-09-05,Buy,9 Weeks,-1.44%,Rise by 2.13%,267.01%,Normal Case
2021-10-03,37.76,2022-01-02,39.09,2021-09-26,Buy,13 Weeks,3.52%,Rise by 6.78%,270.54%,Normal Case
2021-11-28,38.2,2022-07-17,31.81,2021-11-14,Buy,33 Weeks,-16.73%,Rise by -12.43%,253.81%,Normal Case
2021-12-05,38.75,2022-07-17,31.81,2021-11-28,Buy,32 Weeks,-17.91%,Rise by -13.68%,235.9%,Normal Case
2022-01-23,37.68,2022-07-17,31.81,2022-01-16,Buy,25 Weeks,-15.58%,Rise by -11.23%,220.32%,Normal Case
2022-04-10,33.12,2022-07-17,31.81,2022-04-03,Buy,14 Weeks,-3.96%,Rise by 2.69%,216.36%,Normal Case
