Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2008-06-30,22.39,2014-10-31,36.81,1653 days,64.440000%,64.440000%,Rise by -22.160000%,64.440000%,
Buy,2015-10-31,33.91,2020-03-31,40.57,1150 days,19.640000%,19.640000%,Rise by -2.830000%,84.080000%,
