Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-02-25,40.58,2021-07-02,47.48,90 days,17.000000%,17.000000%,Rise by 4.730000%,17.000000%
Buy,2021-09-10,46.69,2024-03-14,32.89,653 days,-29.560000%,-29.560000%,Rise by 6.850000%,-12.550000%
Buy,2024-09-11,37.33,2024-09-11,37.33,0 days,0.00%,0.00%,Rise by 0%,-12.550000%
