Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-01-15,50.51,2021-06-10,60.46,2020-11-04-2020-12-31,40.13-58.87,Buy,104 days,19.7%,Rise by -10.25%,19.7%,
2021-02-12,52.61,2021-02-17,50.5,2020-12-31-2021-01-18,50.97-56.16,Sell,3 days,4.01%,Fall by -2.18%,23.71%,
2021-03-22,52.06,2021-03-29,54.62,2020-12-31-2021-02-18,50.99-56.16,Sell,5 days,-4.92%,Fall by 6.44%,18.79%,
2021-03-29,54.62,2021-07-21,67.19,2021-02-18-2021-03-15,47.15-58.38,Buy,82 days,23.01%,Rise by 6.07%,41.81%,
2021-05-06,53.11,2021-05-17,58.51,2021-03-15-2021-04-20,51.4-56.3,Sell,7 days,-10.17%,Fall by 7.25%,31.64%,
2021-07-23,67.92,2021-08-10,71.15,2021-06-04-2021-06-21,55.06-61.95,Sell,12 days,-4.76%,Fall by 10.26%,26.88%,
2021-08-23,67.07,2021-08-23,67.07,2021-07-08-2021-08-09,53.65-72.1,Buy,0 days,0.0%,Rise by 0%,26.88%,
2021-09-28,64.64,2021-10-04,64.26,2021-02-18-2021-08-09,47.15-72.1,Sell,4 days,0.59%,Fall by 5.9%,27.47%,
2021-10-18,64.21,2021-10-25,62.42,2021-08-09-2021-09-20,65.33-67.52,Sell,5 days,2.79%,Fall by 11.58%,30.26%,
2021-10-20,62.99,2021-10-27,60.47,2020-11-04-2021-08-09,40.13-72.1,Sell,5 days,4.0%,Fall by 9.82%,34.26%,
2021-11-15,61.32,2021-11-22,58.78,2021-10-08-2021-10-29,61.28-64.0,Sell,5 days,4.14%,Fall by 8.03%,38.4%,
2021-11-30,55.19,2021-12-02,56.67,2021-07-08-2021-08-09,53.65-72.1,Sell,2 days,-2.68%,Fall by 4.61%,35.72%,
2021-12-14,57.42,2021-12-14,57.42,2021-08-09-2021-11-30,56.84-67.52,Sell,0 days,-0.0%,Fall by 0%,35.72%,
2022-01-11,56.72,2022-01-12,56.2,2021-11-08-2021-11-30,56.84-63.51,Sell,1 days,0.92%,Fall by 10.64%,36.64%,
2022-02-09,56.2,2022-02-09,56.2,2021-08-09-2022-01-24,56.51-67.52,Sell,0 days,-0.0%,Fall by 0%,36.64%,
2022-02-18,53.41,2022-02-22,51.77,2021-06-04-2022-01-24,56.51-61.95,Sell,2 days,3.07%,Fall by 5.68%,39.71%,
2022-04-18,53.06,2022-04-18,53.06,2021-08-09-2022-02-24,51.41-67.52,Sell,0 days,-0.0%,Fall by 0%,39.71%,
2022-05-04,53.26,2022-08-15,62.27,2022-02-24-2022-04-08,47.9-60.73,Buy,73 days,16.92%,Rise by -1.61%,56.62%,
2022-06-13,49.06,2022-06-16,45.87,2022-04-08-2022-05-12,50.0-55.99,Sell,3 days,6.5%,Fall by -25.96%,63.13%,
2022-06-15,48.67,2022-06-16,45.87,2022-02-24-2022-04-08,47.9-60.73,Sell,1 days,5.75%,Fall by -25.96%,68.88%,
2022-06-16,45.87,2022-06-20,48.47,2021-02-18-2021-03-15,47.15-58.38,Sell,2 days,-5.67%,Fall by -19.21%,63.21%,
2022-07-06,52.28,2022-07-06,52.28,2020-12-31-2022-06-16,47.99-56.16,Sell,0 days,-0.0%,Fall by 0%,63.21%,
2022-07-15,54.0,2022-08-09,60.7,2022-04-08-2022-06-16,47.99-55.99,Sell,17 days,-12.41%,Fall by 4.81%,50.8%,
2022-09-06,57.78,2023-02-14,71.5,2022-06-16-2022-08-10,45.2-63.96,Buy,115 days,23.75%,Rise by -10.49%,74.55%,
2022-10-12,54.18,2022-10-13,54.51,2022-08-10-2022-09-01,58.82-61.6,Sell,1 days,-0.61%,Fall by -4.05%,73.94%,
2022-11-18,59.2,2022-12-09,60.04,2022-08-10-2022-10-11,52.74-61.6,Sell,15 days,-1.42%,Fall by 5.53%,72.52%,
2022-12-29,56.72,2022-12-29,56.72,2022-10-11-2022-12-01,49.5-62.34,Buy,0 days,0.0%,Rise by 0%,72.52%,
2023-02-17,65.16,2023-03-16,63.0,2020-11-04-2023-02-16,40.13-73.5,Sell,19 days,3.31%,Fall by 6.03%,75.84%,
2023-02-23,65.1,2023-03-15,63.35,2022-06-16-2023-02-16,45.2-73.5,Sell,14 days,2.69%,Fall by 6.55%,78.52%,
2023-02-24,64.43,2023-03-15,63.35,2022-12-01-2022-12-30,57.22-61.09,Sell,13 days,1.68%,Fall by 6.55%,80.2%,
2023-03-06,66.75,2023-03-10,64.0,2022-10-11-2023-02-16,49.5-73.5,Sell,4 days,4.12%,Fall by 7.5%,84.32%,
2023-03-07,66.22,2023-03-10,64.0,2022-02-24-2023-02-16,47.9-73.5,Sell,3 days,3.35%,Fall by 7.5%,87.67%,
2023-03-09,65.35,2023-03-15,63.35,2021-02-18-2023-02-16,47.15-73.5,Sell,4 days,3.06%,Fall by 6.55%,90.73%,
2023-03-15,63.35,2023-03-15,63.35,2022-12-30-2023-02-16,55.9-73.5,Buy,0 days,0.0%,Rise by 0%,90.73%,
2023-03-21,60.72,2023-03-21,60.72,2020-11-04-2023-02-16,40.13-73.5,Buy,0 days,0.0%,Rise by 0%,90.73%,
2023-04-05,59.79,2023-04-12,59.91,2021-07-08-2023-02-16,53.65-73.5,Sell,5 days,-0.2%,Fall by 4.14%,90.53%,
2023-05-25,58.0,2023-05-25,58.0,2023-02-16-2023-04-27,58.18-68.46,Sell,0 days,-0.0%,Fall by 0%,90.53%,
2023-06-13,59.22,2023-06-29,59.79,2022-12-01-2023-05-24,57.29-61.09,Sell,12 days,-0.96%,Fall by -7.48%,89.57%,
2023-06-27,57.59,2023-06-29,59.79,2022-12-30-2023-02-16,55.9-73.5,Sell,2 days,-3.82%,Fall by -7.48%,85.75%,
2023-07-19,66.49,2023-07-19,66.49,2023-02-16-2023-05-24,57.29-68.46,Sell,0 days,-0.0%,Fall by 0%,85.75%,
2023-09-12,63.02,2023-09-15,61.01,2023-07-28-2023-08-22,65.0-66.79,Sell,3 days,3.19%,Fall by 10.6%,88.94%,
2023-09-29,58.02,2023-09-29,58.02,2023-05-24-2023-07-28,55.8-68.6,Buy,0 days,0.0%,Rise by 0%,88.94%,
2023-10-05,56.1,2023-10-12,51.95,2023-05-24-2023-07-28,55.8-68.6,Sell,5 days,7.4%,Fall by 2.33%,96.34%,
