Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2022-07-29,501.0,2023-12-29,385.0,370 days,2022-05-12/500.0,-23.15%,-23.15%,Rise by 0.1%,-23.15%,
Buy,2024-10-30,23.55,2024-11-04,18.3,3 days,2024-08-23/21.0,-22.29%,-22.29%,Rise by -19.32%,-45.45%,
Buy,2025-09-03,7.01,2025-09-08,4.75,3 days,2025-07-22/5.38,-32.24%,-32.24%,Rise by -34.38%,-77.69%,
