Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days),Signal Open Price
FRACTAL TRACK,HYG,Long,Daily,2024-12-17,79.39,2025-09-10,80.84,1.826426502078351,191,100.0,24,128,
FRACTAL TRACK,HYG,Long,Daily,2024-10-09,79.4,2025-09-04,80.83,1.8010075566750536,236,100.0,24,128,
